# Chunk-averaged data for fix tensor1 and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number c_press[1] c_press[2] c_press[3]
40000000 624 14078
  1 0.5 32.4468 0.0140828 -517.441 -498.242 -509.435
  2 1.5 32.432 0.0140764 -502.032 -534.905 -549.601
  3 2.5 32.4365 0.0140783 -500.138 -483.922 -488.833
  4 3.5 32.4477 0.0140832 -511.629 -551.226 -521.878
  5 4.5 32.4496 0.014084 -461.981 -513.762 -502.272
  6 5.5 32.4228 0.0140724 -499.705 -557.704 -544.572
  7 6.5 32.4419 0.0140807 -465.342 -491.4 -482.126
  8 7.5 32.4382 0.0140791 -511.198 -503.698 -487.804
  9 8.5 32.4493 0.0140839 -578.14 -514.78 -533.087
  10 9.5 32.4286 0.0140749 -573.059 -538.062 -536.525
  11 10.5 32.4378 0.0140789 -452.579 -445.473 -484.121
  12 11.5 32.4562 0.0140869 -448.571 -477.699 -521.027
  13 12.5 32.4669 0.0140915 -480.736 -480.626 -520.217
  14 13.5 32.43 0.0140755 -441.864 -440.832 -460.978
  15 14.5 32.4552 0.0140864 -470.974 -465.711 -537.084
  16 15.5 32.4616 0.0140892 -522.881 -476.932 -560.087
  17 16.5 32.4282 0.0140747 -522.67 -512.068 -490.939
  18 17.5 32.4493 0.0140839 -521.135 -582.136 -470.557
  19 18.5 32.4711 0.0140934 -494.508 -500.595 -509.21
  20 19.5 32.4068 0.0140654 -540.159 -506.536 -578.542
  21 20.5 32.4203 0.0140713 -501.007 -516.886 -474.686
  22 21.5 32.4567 0.0140871 -511.32 -475.856 -511.265
  23 22.5 32.4456 0.0140823 -510.462 -507.482 -534.217
  24 23.5 32.4007 0.0140628 -497.28 -538.934 -492.953
  25 24.5 32.4463 0.0140826 -550.902 -534.738 -489.098
  26 25.5 32.4711 0.0140934 -565.402 -583.813 -509.584
  27 26.5 32.4002 0.0140626 -519.267 -538.389 -522.407
  28 27.5 32.4061 0.0140652 -547.643 -497.362 -520.918
  29 28.5 32.4535 0.0140857 -560.472 -522.996 -519.856
  30 29.5 32.4293 0.0140752 -511.125 -474.656 -472.853
  31 30.5 32.4054 0.0140648 -549.48 -529.502 -524.771
  32 31.5 32.4148 0.0140689 -535.647 -517.757 -510.747
  33 32.5 32.4314 0.0140761 -523.146 -539.141 -503.399
  34 33.5 32.4054 0.0140649 -488.456 -472.086 -511.469
  35 34.5 32.3963 0.0140609 -441.866 -466.032 -494.551
  36 35.5 32.4003 0.0140626 -515.244 -559.057 -528.02
  37 36.5 32.409 0.0140664 -489.654 -550.448 -481.168
  38 37.5 32.3953 0.0140605 -497.196 -585.274 -516.314
  39 38.5 32.376 0.0140521 -525.455 -564.448 -504.213
  40 39.5 32.4077 0.0140658 -530.928 -504.836 -513.329
  41 40.5 32.3979 0.0140616 -591.094 -501.342 -489.157
  42 41.5 32.3964 0.014061 -552.724 -562.572 -534.508
  43 42.5 32.3942 0.01406 -563.265 -528.095 -479.572
  44 43.5 32.3977 0.0140615 -540.701 -572.417 -531.844
  45 44.5 32.3907 0.0140585 -508.861 -499.252 -489.53
  46 45.5 32.3911 0.0140586 -490.814 -483.891 -493.5
  47 46.5 32.4006 0.0140628 -456.155 -491.117 -501.298
  48 47.5 32.3723 0.0140505 -487.63 -463.369 -518.756
  49 48.5 32.3975 0.0140614 -495.827 -495.989 -508.786
  50 49.5 32.4123 0.0140679 -482.539 -498.043 -494.078
  51 50.5 32.3723 0.0140505 -561.048 -577.555 -536.628
  52 51.5 32.392 0.014059 -566.339 -534.292 -490.9
  53 52.5 32.4087 0.0140663 -517.765 -547.709 -513.992
  54 53.5 32.4027 0.0140637 -551.478 -521.825 -500.664
  55 54.5 32.3914 0.0140588 -529.714 -570.191 -493.191
  56 55.5 32.3973 0.0140613 -530.39 -559.956 -503.535
  57 56.5 32.4289 0.0140751 -466.313 -486.854 -511.909
  58 57.5 32.3895 0.0140579 -460.637 -453.912 -529.43
  59 58.5 32.4038 0.0140642 -452.791 -476.478 -498.232
  60 59.5 32.4221 0.0140721 -505.638 -488.121 -480.951
  61 60.5 32.4148 0.0140689 -510.764 -525.736 -543.962
  62 61.5 32.4148 0.0140689 -484.519 -487.292 -514.065
  63 62.5 32.4156 0.0140693 -496.793 -500.234 -544.01
  64 63.5 32.4289 0.014075 -493.976 -463.926 -495.767
  65 64.5 32.4319 0.0140763 -494.7 -415.02 -487.942
  66 65.5 32.4204 0.0140714 -475.224 -507.418 -501.199
  67 66.5 32.421 0.0140716 -510.987 -542.95 -555.681
  68 67.5 32.4299 0.0140755 -523.171 -471.414 -541.371
  69 68.5 32.4157 0.0140693 -477.997 -493.035 -511.179
  70 69.5 32.4211 0.0140716 -563.18 -537.383 -536.565
  71 70.5 32.4201 0.0140712 -524.61 -503.328 -536.923
  72 71.5 32.4451 0.0140821 -534.904 -561.765 -509.297
  73 72.5 32.4143 0.0140687 -444.919 -502.218 -544.112
  74 73.5 32.4125 0.0140679 -484.236 -486.872 -561.501
  75 74.5 32.4084 0.0140662 -484.859 -484.994 -550.004
  76 75.5 32.3932 0.0140596 -441.854 -441.659 -510.175
  77 76.5 32.3923 0.0140592 -461.76 -453.724 -551.477
  78 77.5 32.3815 0.0140545 -419.646 -401.989 -595.449
  79 78.5 32.3588 0.0140446 -426.178 -350.74 -569.931
  80 79.5 32.3542 0.0140426 -375.787 -381.397 -556.076
  81 80.5 32.3524 0.0140418 -410.652 -331.014 -630.013
  82 81.5 32.3155 0.0140258 -402.631 -382.279 -622.976
  83 82.5 32.2929 0.014016 -354.292 -406.504 -709.981
  84 83.5 32.2912 0.0140153 -291.856 -343.846 -715.344
  85 84.5 32.2561 0.014 -267.835 -332.935 -773.48
  86 85.5 32.1954 0.0139737 -221.659 -247.736 -817.292
  87 86.5 32.1701 0.0139627 -93.7297 -96.5153 -914.594
  88 87.5 32.1098 0.0139366 -40.2856 -31.5744 -1041.24
  89 88.5 32.0004 0.013889 21.7697 -18.0022 -1123.32
  90 89.5 31.9558 0.0138697 154.195 187.309 -1201.75
  91 90.5 31.823 0.0138121 338.093 344.974 -1372.32
  92 91.5 31.6242 0.0137258 516.245 577.176 -1609.04
  93 92.5 31.43 0.0136415 814.571 861.177 -1690.92
  94 93.5 31.1684 0.0135279 1104.42 1168.2 -1812.57
  95 94.5 30.7823 0.0133604 1558.76 1600.61 -1895.37
  96 95.5 30.2868 0.0131453 2041.66 2073.18 -1956.32
  97 96.5 29.6275 0.0128592 2554.12 2574.07 -1916.01
  98 97.5 28.7902 0.0124958 3081.42 3081.1 -1757.44
  99 98.5 27.6765 0.0120124 3615.47 3651.68 -1559
  100 99.5 26.3426 0.0114334 4126.08 4136.99 -1145.67
  101 100.5 24.7215 0.0107298 4501.2 4500.71 -708.745
  102 101.5 22.8282 0.00990808 4864.14 4818.14 -81.1582
  103 102.5 20.7207 0.00899334 4996.88 4932.98 588.836
  104 103.5 18.3752 0.00797534 4934.15 4919.81 1218.5
  105 104.5 15.9785 0.00693511 4765.18 4734.11 1904.37
  106 105.5 13.5984 0.00590207 4252.52 4318.87 2531.97
  107 106.5 11.3104 0.00490901 3613.03 3648.59 3041.2
  108 107.5 9.21371 0.003999 2661.8 2729.14 3287.81
  109 108.5 7.37497 0.00320094 1493.19 1534.22 3289.8
  110 109.5 5.85415 0.00254086 160.976 189.729 3090.12
  111 110.5 4.61529 0.00200317 -1374.04 -1371.26 2451.04
