# Chunk-averaged data for fix tensor and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number c_press[1] c_press[2] c_press[3]
40000000 624 14167.00000000001
  1 0.5 30.9845 0.0134481 -1045.88 -1076.15 -1215.38
  2 1.5 30.9616 0.0134382 -990.376 -991.312 -1262.71
  3 2.5 30.9544 0.0134351 -1067.14 -1053.45 -1331.73
  4 3.5 30.9256 0.0134226 -972.13 -992.689 -1264.53
  5 4.5 30.9128 0.013417 -1005.3 -1040.35 -1293.29
  6 5.5 30.8691 0.0133981 -1041.15 -1042.15 -1334.01
  7 6.5 30.8233 0.0133782 -1057.54 -1030.23 -1356.46
  8 7.5 30.7739 0.0133567 -1008.1 -1015.66 -1439.97
  9 8.5 30.7349 0.0133398 -926.714 -965.907 -1412
  10 9.5 30.6746 0.0133136 -896.15 -847.471 -1435.21
  11 10.5 30.5823 0.0132736 -862.332 -824.44 -1554.37
  12 11.5 30.4903 0.0132336 -765.16 -751.293 -1567.66
  13 12.5 30.4063 0.0131972 -714.368 -669.424 -1663.88
  14 13.5 30.2758 0.0131405 -592.326 -608.099 -1701.71
  15 14.5 30.1085 0.0130679 -453.355 -467.844 -1777.04
  16 15.5 29.9516 0.0129998 -392.001 -327.86 -1872.49
  17 16.5 29.7558 0.0129148 -204.735 -187.322 -1870.87
  18 17.5 29.466 0.0127891 -41.0415 -50.2577 -1972.76
  19 18.5 29.1317 0.012644 86.9138 176.378 -2026.92
  20 19.5 28.742 0.0124748 206.814 342.91 -2030.91
  21 20.5 28.2753 0.0122723 484.339 507.478 -2032.11
  22 21.5 27.7037 0.0120242 659.066 651.034 -2000.03
  23 22.5 26.983 0.0117114 839.93 919.914 -2008.28
  24 23.5 26.2197 0.0113801 949.798 995.141 -1899.96
  25 24.5 25.3567 0.0110055 1074.36 1061.42 -1812.39
  26 25.5 24.3181 0.0105548 1119.84 1192.08 -1800.68
  27 26.5 23.2121 0.0100747 1253.49 1273.13 -1758.65
  28 27.5 22.0539 0.00957201 1326.18 1375.26 -1711.05
