# Chunk-averaged data for fix tensor1 and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number c_press[1] c_press[2] c_press[3]
80000000 624 12910.999999999993
  1 0.5 4.82525 0.00209429 -13804.8 -13840.5 -13828.4
  2 1.5 4.82257 0.00209313 -13768.4 -13892.4 -13892.4
  3 2.5 4.83434 0.00209824 -13835.6 -13880.3 -13838.7
  4 3.5 4.8368 0.0020993 -13783.9 -13789 -13811
  5 4.5 4.83748 0.0020996 -13779.9 -13762.7 -13836.5
  6 5.5 4.84196 0.00210155 -13765.5 -13823.9 -13850.3
  7 6.5 4.85557 0.00210745 -13829.4 -13808.9 -13727.6
  8 7.5 4.86148 0.00211002 -13876.3 -13947.3 -13738.1
  9 8.5 4.8582 0.0021086 -13848.8 -13913.3 -13741.3
  10 9.5 4.85808 0.00210854 -13788.9 -13925.9 -13765.2
  11 10.5 4.86705 0.00211243 -13737.3 -13881.3 -13739.3
  12 11.5 4.87792 0.00211715 -13739.6 -13874 -13638.6
  13 12.5 4.87909 0.00211766 -13697.8 -13852.7 -13696.2
  14 13.5 4.89093 0.0021228 -13719.2 -13775.4 -13611.1
  15 14.5 4.90469 0.00212877 -13723.6 -13693.1 -13575.2
  16 15.5 4.9084 0.00213038 -13527 -13617.2 -13558.7
  17 16.5 4.91629 0.00213381 -13553.5 -13563.7 -13504.6
  18 17.5 4.94284 0.00214533 -13536.1 -13580.4 -13401.1
  19 18.5 4.95732 0.00215162 -13533.9 -13544.6 -13370.2
  20 19.5 5.0021 0.00217105 -13469.7 -13466.7 -13220.7
  21 20.5 5.03621 0.00218586 -13376.5 -13426.8 -13118.9
  22 21.5 5.08932 0.00220891 -13340.4 -13262.4 -12903.8
  23 22.5 5.14422 0.00223274 -13145.6 -13146.7 -12734.7
  24 23.5 5.20488 0.00225906 -12974.3 -13027.4 -12585.6
  25 24.5 5.28844 0.00229533 -12788.1 -12825 -12339.8
  26 25.5 5.38046 0.00233527 -12598.3 -12640 -12069.3
  27 26.5 5.49614 0.00238548 -12428.6 -12477.1 -11715.9
  28 27.5 5.61106 0.00243536 -12112 -12208.9 -11468.2
  29 28.5 5.77311 0.00250569 -11840.2 -11888.5 -11072.2
