# Chunk-averaged data for fix tensor2 and group c1
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
152500000 624 6848
  1 0.5 25.3614 0.0110075
  2 1.5 25.2969 0.0109796
  3 2.5 25.2869 0.0109752
  4 3.5 25.1418 0.0109122
  5 4.5 25.0149 0.0108571
  6 5.5 25.0511 0.0108729
  7 6.5 25.0633 0.0108782
  8 7.5 25.0976 0.0108931
  9 8.5 25.1012 0.0108946
  10 9.5 25.2048 0.0109396
  11 10.5 25.2241 0.010948
  12 11.5 25.2925 0.0109777
  13 12.5 25.3802 0.0110157
  14 13.5 25.359 0.0110065
  15 14.5 25.2748 0.0109699
  16 15.5 25.2992 0.0109805
  17 16.5 25.2122 0.0109428
  18 17.5 25.1752 0.0109267
  19 18.5 25.1448 0.0109135
  20 19.5 25.1107 0.0108988
  21 20.5 25.0513 0.010873
  22 21.5 24.9981 0.0108499
  23 22.5 24.9383 0.0108239
  24 23.5 24.9143 0.0108135
  25 24.5 24.8388 0.0107807
  26 25.5 24.7948 0.0107617
  27 26.5 24.8519 0.0107864
  28 27.5 24.8169 0.0107712
  29 28.5 24.7289 0.010733
  30 29.5 24.7575 0.0107454
  31 30.5 24.7751 0.0107531
  32 31.5 24.6685 0.0107068
  33 32.5 24.5793 0.0106681
  34 33.5 24.6771 0.0107105
  35 34.5 24.6501 0.0106988
  36 35.5 24.6194 0.0106855
  37 36.5 24.6906 0.0107164
  38 37.5 24.7142 0.0107267
  39 38.5 24.6934 0.0107176
  40 39.5 24.8968 0.0108059
  41 40.5 25.01 0.010855
  42 41.5 25.027 0.0108624
  43 42.5 25.0856 0.0108879
  44 43.5 25.1637 0.0109217
  45 44.5 25.156 0.0109184
  46 45.5 25.1888 0.0109327
  47 46.5 25.0951 0.010892
  48 47.5 24.9737 0.0108393
  49 48.5 24.9139 0.0108133
  50 49.5 24.8161 0.0107709
  51 50.5 24.5805 0.0106686
  52 51.5 24.2758 0.0105364
  53 52.5 23.8874 0.0103678
  54 53.5 23.3772 0.0101463
  55 54.5 22.6007 0.00980935
  56 55.5 21.5033 0.00933305
  57 56.5 20.2486 0.00878845
  58 57.5 18.6755 0.00810569
  59 58.5 16.6453 0.00722453
  60 59.5 14.5484 0.00631441
  61 60.5 12.1906 0.00529105
  62 61.5 9.83863 0.00427024
  63 62.5 7.74349 0.00336089
  64 63.5 5.87426 0.00254959
  65 64.5 4.34519 0.00188593
  66 65.5 3.14026 0.00136296
  67 66.5 2.28146 0.000990219
  68 67.5 1.68822 0.000732736
  69 68.5 1.30539 0.000566576
  70 69.5 1.06507 0.000462271
  71 70.5 0.895304 0.000388587
  72 71.5 0.791464 0.000343517
  73 72.5 0.727272 0.000315656
  74 73.5 0.704624 0.000305826
  75 74.5 0.659712 0.000286333
  76 75.5 0.654944 0.000284264
  77 76.5 0.64872 0.000281562
  78 77.5 0.636 0.000276042
  79 78.5 0.628504 0.000272788
  80 79.5 0.63104 0.000273889
  81 80.5 0.62356 0.000270642
  82 81.5 0.621976 0.000269955
  83 82.5 0.623784 0.00027074
  84 83.5 0.61116 0.00026526
  85 84.5 0.618672 0.000268521
  86 85.5 0.611592 0.000265448
  87 86.5 0.617368 0.000267955
  88 87.5 0.6088 0.000264236
  89 88.5 0.6044 0.000262326
  90 89.5 0.613456 0.000266257
  91 90.5 0.611024 0.000265201
  92 91.5 0.615872 0.000267306
  93 92.5 0.6314 0.000274045
  94 93.5 0.63444 0.000275365
  95 94.5 0.636328 0.000276184
  96 95.5 0.637384 0.000276642
  97 96.5 0.643464 0.000279281
  98 97.5 0.63972 0.000277656
  99 98.5 0.640136 0.000277837
  100 99.5 0.642744 0.000278969
  101 100.5 0.629744 0.000273326
  102 101.5 0.637328 0.000276618
  103 102.5 0.63724 0.00027658
  104 103.5 0.649592 0.000281941
  105 104.5 0.646496 0.000280597
  106 105.5 0.632376 0.000274469
  107 106.5 0.635656 0.000275892
  108 107.5 0.630592 0.000273694
  109 108.5 0.63216 0.000274375
  110 109.5 0.63732 0.000276615
  111 110.5 0.643912 0.000279476
  112 111.5 0.635696 0.00027591
  113 112.5 0.625344 0.000271417
  114 113.5 0.616032 0.000267375
  115 114.5 0.620208 0.000269188
  116 115.5 0.61124 0.000265295
  117 116.5 0.6148 0.00026684
  118 117.5 0.61068 0.000265052
  119 118.5 0.614144 0.000266556
  120 119.5 0.619664 0.000268951
  121 120.5 0.626784 0.000272042
  122 121.5 0.619536 0.000268896
  123 122.5 0.622008 0.000269969
  124 123.5 0.625712 0.000271576
  125 124.5 0.635808 0.000275958
  126 125.5 0.62788 0.000272517
  127 126.5 0.620216 0.000269191
  128 127.5 0.6252 0.000271354
  129 128.5 0.622848 0.000270333
  130 129.5 0.627992 0.000272566
  131 130.5 0.625536 0.0002715
  132 131.5 0.633968 0.00027516
  133 132.5 0.642768 0.000278979
  134 133.5 0.63068 0.000273733
  135 134.5 0.6404 0.000277951
  136 135.5 0.636768 0.000276375
  137 136.5 0.634128 0.000275229
  138 137.5 0.635304 0.00027574
  139 138.5 0.643632 0.000279354
  140 139.5 0.635768 0.000275941
  141 140.5 0.647672 0.000281108
  142 141.5 0.638592 0.000277167
  143 142.5 0.641168 0.000278285
  144 143.5 0.634768 0.000275507
  145 144.5 0.637208 0.000276566
  146 145.5 0.635152 0.000275674
  147 146.5 0.62328 0.000270521
  148 147.5 0.630848 0.000273806
  149 148.5 0.628752 0.000272896
  150 149.5 0.622032 0.000269979
  151 150.5 0.633504 0.000274958
  152 151.5 0.636384 0.000276208
  153 152.5 0.6354 0.000275781
  154 153.5 0.6322 0.000274392
  155 154.5 0.62476 0.000271163
  156 155.5 0.613832 0.00026642
  157 156.5 0.619952 0.000269076
  158 157.5 0.617184 0.000267875
  159 158.5 0.62556 0.00027151
  160 159.5 0.628 0.000272569
  161 160.5 0.622104 0.00027001
  162 161.5 0.635016 0.000275615
  163 162.5 0.626064 0.000271729
  164 163.5 0.625304 0.000271399
  165 164.5 0.622448 0.00027016
  166 165.5 0.62056 0.00026934
  167 166.5 0.626368 0.000271861
  168 167.5 0.621048 0.000269552
  169 168.5 0.632384 0.000274472
  170 169.5 0.630024 0.000273448
  171 170.5 0.629456 0.000273201
  172 171.5 0.627016 0.000272142
  173 172.5 0.626648 0.000271983
  174 173.5 0.624104 0.000270878
  175 174.5 0.621656 0.000269816
  176 175.5 0.612128 0.000265681
  177 176.5 0.601216 0.000260944
  178 177.5 0.607416 0.000263635
  179 178.5 0.606128 0.000263076
  180 179.5 0.616608 0.000267625
  181 180.5 0.613064 0.000266087
  182 181.5 0.616608 0.000267625
  183 182.5 0.615848 0.000267295
  184 183.5 0.621472 0.000269736
  185 184.5 0.621048 0.000269552
