# Chunk-averaged data for fix tensor2 and group c1
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
145000000 624 7707
  1 0.5 0.069704 3.02535e-05
  2 1.5 0.06828 2.96354e-05
  3 2.5 0.06768 2.9375e-05
  4 3.5 0.068112 2.95625e-05
  5 4.5 0.066728 2.89618e-05
  6 5.5 0.073392 3.18542e-05
  7 6.5 0.070552 3.06215e-05
  8 7.5 0.06876 2.98438e-05
  9 8.5 0.06884 2.98785e-05
  10 9.5 0.069872 3.03264e-05
  11 10.5 0.069784 3.02882e-05
  12 11.5 0.06856 2.97569e-05
  13 12.5 0.068584 2.97674e-05
  14 13.5 0.07392 3.20833e-05
  15 14.5 0.08 3.47222e-05
  16 15.5 0.081752 3.54826e-05
  17 16.5 0.093288 4.04896e-05
  18 17.5 0.112888 4.89965e-05
  19 18.5 0.169632 7.3625e-05
  20 19.5 0.30568 0.000132674
  21 20.5 0.62876 0.000272899
  22 21.5 1.38199 0.000599823
  23 22.5 2.97724 0.0012922
  24 23.5 5.92169 0.00257018
  25 24.5 10.32 0.00447917
  26 25.5 15.5643 0.00675536
  27 26.5 20.5224 0.00890727
  28 27.5 24.4389 0.0106072
  29 28.5 27.1827 0.011798
  30 29.5 28.8774 0.0125336
  31 30.5 30.0461 0.0130408
  32 31.5 30.9025 0.0134126
  33 32.5 31.3398 0.0136023
  34 33.5 31.5861 0.0137092
  35 34.5 31.7907 0.0137981
  36 35.5 31.9974 0.0138878
  37 36.5 32.053 0.0139119
  38 37.5 32.1091 0.0139362
  39 38.5 32.209 0.0139796
  40 39.5 32.2514 0.013998
  41 40.5 32.2017 0.0139765
  42 41.5 32.1823 0.013968
  43 42.5 32.1488 0.0139535
  44 43.5 32.2856 0.0140128
  45 44.5 32.2956 0.0140172
  46 45.5 32.3407 0.0140368
  47 46.5 32.4159 0.0140694
  48 47.5 32.3837 0.0140554
  49 48.5 32.2761 0.0140087
  50 49.5 32.2941 0.0140165
  51 50.5 32.2441 0.0139948
  52 51.5 32.1911 0.0139718
  53 52.5 32.2451 0.0139953
  54 53.5 32.2194 0.0139841
  55 54.5 32.0873 0.0139268
  56 55.5 31.9241 0.0138559
  57 56.5 31.9366 0.0138614
  58 57.5 31.8216 0.0138115
  59 58.5 31.7165 0.0137658
  60 59.5 31.7185 0.0137667
  61 60.5 31.7387 0.0137755
  62 61.5 31.7025 0.0137598
  63 62.5 31.6278 0.0137274
  64 63.5 31.6509 0.0137374
  65 64.5 31.5565 0.0136964
  66 65.5 31.5264 0.0136833
  67 66.5 31.4077 0.0136318
  68 67.5 31.3929 0.0136254
  69 68.5 31.2121 0.0135469
  70 69.5 31.1279 0.0135104
  71 70.5 31.18 0.013533
  72 71.5 31.2334 0.0135561
  73 72.5 31.0766 0.0134881
  74 73.5 31.1575 0.0135232
  75 74.5 31.3554 0.0136091
  76 75.5 31.4025 0.0136296
  77 76.5 31.3429 0.0136037
  78 77.5 31.3711 0.0136159
  79 78.5 31.3962 0.0136268
  80 79.5 31.3699 0.0136154
  81 80.5 31.3117 0.0135902
  82 81.5 31.3617 0.0136119
  83 82.5 31.3667 0.013614
  84 83.5 31.2886 0.0135801
