# Chunk-averaged data for fix tensor2 and group c1
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
142500000 624 7960.999999999989
  1 0.5 1.9731 0.000856382
  2 1.5 4.35474 0.00189008
  3 2.5 8.0977 0.00351463
  4 3.5 12.5159 0.00543226
  5 4.5 16.5085 0.00716514
  6 5.5 19.393 0.00841709
  7 6.5 21.3432 0.00926356
  8 7.5 22.6273 0.00982087
  9 8.5 23.6761 0.0102761
  10 9.5 24.4486 0.0106114
  11 10.5 25.0529 0.0108737
  12 11.5 25.4866 0.0110619
  13 12.5 26.0004 0.0112849
  14 13.5 26.5333 0.0115162
  15 14.5 26.8741 0.0116641
  16 15.5 27.2073 0.0118087
  17 16.5 27.5082 0.0119393
  18 17.5 27.7522 0.0120452
  19 18.5 27.9219 0.0121189
  20 19.5 28.0613 0.0121794
  21 20.5 28.2596 0.0122654
  22 21.5 28.364 0.0123108
  23 22.5 28.4545 0.01235
  24 23.5 28.5479 0.0123906
  25 24.5 28.6457 0.012433
  26 25.5 28.6594 0.012439
  27 26.5 28.719 0.0124649
  28 27.5 28.7119 0.0124618
  29 28.5 28.8056 0.0125024
  30 29.5 28.8736 0.0125319
  31 30.5 29.021 0.0125959
  32 31.5 28.925 0.0125543
  33 32.5 29.0739 0.0126189
  34 33.5 29.0794 0.0126213
  35 34.5 29.0591 0.0126125
  36 35.5 29.1982 0.0126728
  37 36.5 29.2729 0.0127052
  38 37.5 29.1165 0.0126374
  39 38.5 29.3035 0.0127185
  40 39.5 29.4439 0.0127795
  41 40.5 29.3795 0.0127515
  42 41.5 29.378 0.0127509
  43 42.5 29.5945 0.0128448
  44 43.5 29.7577 0.0129157
  45 44.5 29.7945 0.0129316
  46 45.5 30.0704 0.0130514
  47 46.5 30.1028 0.0130654
  48 47.5 30.35 0.0131727
  49 48.5 30.353 0.013174
  50 49.5 30.4125 0.0131999
  51 50.5 30.4156 0.0132012
  52 51.5 30.4527 0.0132173
  53 52.5 30.409 0.0131983
  54 53.5 30.4999 0.0132378
  55 54.5 30.5514 0.0132601
  56 55.5 30.4552 0.0132184
  57 56.5 30.4133 0.0132002
  58 57.5 30.5967 0.0132798
  59 58.5 30.3727 0.0131826
  60 59.5 30.2956 0.0131491
  61 60.5 30.3254 0.013162
  62 61.5 30.2464 0.0131278
  63 62.5 29.9534 0.0130006
  64 63.5 29.9144 0.0129837
  65 64.5 29.8561 0.0129584
  66 65.5 29.592 0.0128437
  67 66.5 29.54 0.0128212
  68 67.5 29.4642 0.0127883
  69 68.5 29.2178 0.0126813
  70 69.5 28.9489 0.0125646
  71 70.5 28.7918 0.0124965
  72 71.5 28.6459 0.0124331
  73 72.5 28.5089 0.0123736
  74 73.5 28.2857 0.0122768
  75 74.5 28.2813 0.0122749
  76 75.5 28.2726 0.0122711
  77 76.5 28.056 0.0121771
  78 77.5 28.0295 0.0121656
  79 78.5 27.9351 0.0121246
  80 79.5 27.8198 0.0120745
  81 80.5 27.7462 0.0120426
  82 81.5 27.8963 0.0121078
  83 82.5 27.8012 0.0120665
  84 83.5 27.7696 0.0120528
  85 84.5 27.7221 0.0120322
  86 85.5 27.8218 0.0120755
  87 86.5 27.9782 0.0121433
  88 87.5 28.2177 0.0122473
  89 88.5 28.3228 0.0122929
  90 89.5 28.4192 0.0123347
  91 90.5 28.6593 0.0124389
  92 91.5 28.8875 0.012538
  93 92.5 28.9833 0.0125795
  94 93.5 29.1187 0.0126383
  95 94.5 29.1646 0.0126582
  96 95.5 29.2439 0.0126927
  97 96.5 29.1834 0.0126664
  98 97.5 29.2391 0.0126906
  99 98.5 29.2802 0.0127084
  100 99.5 29.2703 0.0127041
  101 100.5 29.4725 0.0127919
  102 101.5 29.5734 0.0128357
  103 102.5 29.5285 0.0128162
  104 103.5 29.6844 0.0128838
  105 104.5 29.7685 0.0129204
  106 105.5 29.8855 0.0129711
  107 106.5 29.9536 0.0130007
  108 107.5 30.1502 0.013086
  109 108.5 30.3874 0.013189
  110 109.5 30.4216 0.0132038
  111 110.5 30.6214 0.0132906
  112 111.5 30.6338 0.0132959
  113 112.5 30.7333 0.0133391
  114 113.5 30.7676 0.013354
  115 114.5 30.8258 0.0133793
  116 115.5 30.7806 0.0133596
  117 116.5 30.9762 0.0134445
  118 117.5 31.1395 0.0135154
  119 118.5 31.1174 0.0135058
  120 119.5 31.2203 0.0135505
  121 120.5 31.2292 0.0135543
  122 121.5 31.1197 0.0135068
  123 122.5 31.0963 0.0134967
  124 123.5 30.8588 0.0133936
  125 124.5 30.7628 0.0133519
  126 125.5 30.5145 0.0132441
  127 126.5 30.5063 0.0132406
  128 127.5 30.2313 0.0131212
  129 128.5 30.17 0.0130946
  130 129.5 30.1751 0.0130968
  131 130.5 30.1936 0.0131049
  132 131.5 29.8628 0.0129613
  133 132.5 29.8509 0.0129561
  134 133.5 29.9629 0.0130048
  135 134.5 29.807 0.0129371
  136 135.5 29.6646 0.0128753
  137 136.5 29.8475 0.0129547
  138 137.5 29.912 0.0129826
  139 138.5 29.7008 0.012891
  140 139.5 29.6364 0.012863
  141 140.5 29.6427 0.0128657
  142 141.5 29.4494 0.0127819
  143 142.5 29.4648 0.0127885
  144 143.5 29.5546 0.0128275
  145 144.5 29.4805 0.0127953
  146 145.5 29.3355 0.0127324
  147 146.5 29.4975 0.0128027
  148 147.5 29.5526 0.0128266
  149 148.5 29.542 0.012822
  150 149.5 29.5686 0.0128336
  151 150.5 29.7492 0.012912
  152 151.5 29.5165 0.012811
  153 152.5 29.4251 0.0127713
  154 153.5 29.3955 0.0127585
  155 154.5 29.4423 0.0127788
  156 155.5 29.3274 0.0127289
  157 156.5 29.4133 0.0127662
  158 157.5 29.2918 0.0127135
  159 158.5 29.2708 0.0127044
  160 159.5 29.2422 0.0126919
