# Chunk-averaged data for fix tensor3 and group c2
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
40000000 624 7804
  1 0.5 8.46094 0.00367228
  2 1.5 8.43751 0.00366212
  3 2.5 8.4168 0.00365312
  4 3.5 8.40312 0.00364719
  5 4.5 8.38534 0.00363947
  6 5.5 8.3854 0.00363949
  7 6.5 8.38383 0.00363882
  8 7.5 8.37011 0.00363286
  9 8.5 8.38374 0.00363878
  10 9.5 8.3772 0.00363594
  11 10.5 8.36575 0.00363097
  12 11.5 8.36508 0.00363068
  13 12.5 8.37113 0.0036333
  14 13.5 8.38925 0.00364117
  15 14.5 8.38509 0.00363936
  16 15.5 8.36609 0.00363112
  17 16.5 8.35794 0.00362758
  18 17.5 8.34717 0.0036229
  19 18.5 8.3382 0.00361901
  20 19.5 8.32057 0.00361136
  21 20.5 8.28663 0.00359663
  22 21.5 8.28135 0.00359434
  23 22.5 8.25778 0.00358411
  24 23.5 8.21572 0.00356585
  25 24.5 8.17799 0.00354947
  26 25.5 8.13423 0.00353048
  27 26.5 8.10185 0.00351643
  28 27.5 8.05895 0.00349781
  29 28.5 8.00595 0.00347481
  30 29.5 7.95841 0.00345417
  31 30.5 7.88378 0.00342178
  32 31.5 7.80075 0.00338574
  33 32.5 7.72017 0.00335077
  34 33.5 7.59195 0.00329512
  35 34.5 7.46366 0.00323944
  36 35.5 7.29749 0.00316731
  37 36.5 7.12194 0.00309112
  38 37.5 6.90626 0.00299751
  39 38.5 6.68175 0.00290006
  40 39.5 6.4069 0.00278077
  41 40.5 6.10827 0.00265116
  42 41.5 5.76456 0.00250198
  43 42.5 5.39368 0.00234101
  44 43.5 5.00199 0.002171
  45 44.5 4.5944 0.0019941
  46 45.5 4.15682 0.00180418
  47 46.5 3.70543 0.00160826
  48 47.5 3.24198 0.00140711
  49 48.5 2.77322 0.00120366
  50 49.5 2.30526 0.00100055
  51 50.5 1.85881 0.000806773
  52 51.5 1.44735 0.00062819
  53 52.5 1.09874 0.000476882
  54 53.5 0.807968 0.000350681
  55 54.5 0.581561 0.000252414
  56 55.5 0.422373 0.000183322
  57 56.5 0.311121 0.000135035
  58 57.5 0.233214 0.000101221
  59 58.5 0.181079 7.85933e-05
  60 59.5 0.147802 6.41502e-05
  61 60.5 0.129196 5.60747e-05
  62 61.5 0.117804 5.11302e-05
  63 62.5 0.110989 4.81723e-05
  64 63.5 0.106796 4.63524e-05
  65 64.5 0.102749 4.45959e-05
  66 65.5 0.101944 4.42465e-05
  67 66.5 0.101386 4.40043e-05
  68 67.5 0.099148 4.3033e-05
  69 68.5 0.098995 4.29666e-05
  70 69.5 0.099114 4.30182e-05
  71 70.5 0.100211 4.34944e-05
  72 71.5 0.101833 4.41984e-05
  73 72.5 0.101343 4.39857e-05
  74 73.5 0.099686 4.32665e-05
  75 74.5 0.097803 4.24492e-05
  76 75.5 0.094917 4.11966e-05
  77 76.5 0.095302 4.13637e-05
  78 77.5 0.096465 4.18685e-05
  79 78.5 0.097576 4.23507e-05
  80 79.5 0.097875 4.24805e-05
  81 80.5 0.09749 4.23134e-05
  82 81.5 0.098871 4.29128e-05
  83 82.5 0.099638 4.32457e-05
  84 83.5 0.097082 4.21363e-05
  85 84.5 0.098562 4.27786e-05
  86 85.5 0.099556 4.32101e-05
  87 86.5 0.098314 4.2671e-05
  88 87.5 0.098687 4.28329e-05
  89 88.5 0.09894 4.29427e-05
  90 89.5 0.099141 4.30299e-05
  91 90.5 0.098621 4.28043e-05
  92 91.5 0.097844 4.2467e-05
  93 92.5 0.097561 4.23442e-05
  94 93.5 0.098904 4.29271e-05
  95 94.5 0.098856 4.29063e-05
  96 95.5 0.1 4.34028e-05
  97 96.5 0.09907 4.29991e-05
  98 97.5 0.098079 4.2569e-05
  99 98.5 0.096394 4.18377e-05
  100 99.5 0.097579 4.2352e-05
  101 100.5 0.096415 4.18468e-05
  102 101.5 0.096787 4.20082e-05
  103 102.5 0.095991 4.16628e-05
  104 103.5 0.095276 4.13524e-05
  105 104.5 0.095794 4.15773e-05
  106 105.5 0.096277 4.17869e-05
  107 106.5 0.097449 4.22956e-05
  108 107.5 0.097406 4.22769e-05
  109 108.5 0.096883 4.20499e-05
  110 109.5 0.097885 4.24848e-05
  111 110.5 0.096491 4.18798e-05
  112 111.5 0.096498 4.18828e-05
  113 112.5 0.095794 4.15773e-05
  114 113.5 0.096392 4.18368e-05
  115 114.5 0.096142 4.17283e-05
  116 115.5 0.093982 4.07908e-05
  117 116.5 0.095337 4.13789e-05
  118 117.5 0.09648 4.1875e-05
  119 118.5 0.096322 4.18064e-05
  120 119.5 0.097193 4.21845e-05
  121 120.5 0.096716 4.19774e-05
  122 121.5 0.097024 4.21111e-05
  123 122.5 0.097388 4.22691e-05
  124 123.5 0.098149 4.25994e-05
  125 124.5 0.098114 4.25842e-05
  126 125.5 0.097198 4.21866e-05
  127 126.5 0.097169 4.2174e-05
  128 127.5 0.096328 4.1809e-05
  129 128.5 0.096901 4.20577e-05
  130 129.5 0.096526 4.1895e-05
  131 130.5 0.096922 4.20668e-05
  132 131.5 0.095725 4.15473e-05
  133 132.5 0.095892 4.16198e-05
  134 133.5 0.09705 4.21224e-05
  135 134.5 0.096561 4.19102e-05
  136 135.5 0.09722 4.21962e-05
  137 136.5 0.096584 4.19201e-05
  138 137.5 0.097559 4.23433e-05
  139 138.5 0.097127 4.21558e-05
  140 139.5 0.097941 4.25091e-05
  141 140.5 0.097721 4.24136e-05
  142 141.5 0.097115 4.21506e-05
  143 142.5 0.095709 4.15404e-05
  144 143.5 0.096385 4.18338e-05
  145 144.5 0.095737 4.15525e-05
  146 145.5 0.09562 4.15017e-05
  147 146.5 0.095643 4.15117e-05
  148 147.5 0.093793 4.07088e-05
  149 148.5 0.095812 4.15851e-05
  150 149.5 0.094583 4.10516e-05
  151 150.5 0.094692 4.1099e-05
  152 151.5 0.093604 4.06267e-05
  153 152.5 0.094166 4.08707e-05
  154 153.5 0.093432 4.05521e-05
  155 154.5 0.094809 4.11497e-05
  156 155.5 0.093314 4.05009e-05
  157 156.5 0.092997 4.03633e-05
  158 157.5 0.093543 4.06003e-05
  159 158.5 0.093088 4.04028e-05
  160 159.5 0.093239 4.04683e-05
  161 160.5 0.095297 4.13615e-05
  162 161.5 0.094429 4.09848e-05
  163 162.5 0.095491 4.14457e-05
  164 163.5 0.096459 4.18659e-05
  165 164.5 0.095631 4.15065e-05
  166 165.5 0.094983 4.12253e-05
  167 166.5 0.096942 4.20755e-05
  168 167.5 0.094976 4.12222e-05
  169 168.5 0.093243 4.04701e-05
  170 169.5 0.09495 4.12109e-05
  171 170.5 0.095629 4.15056e-05
  172 171.5 0.095072 4.12639e-05
  173 172.5 0.093901 4.07556e-05
  174 173.5 0.093482 4.05738e-05
  175 174.5 0.093083 4.04006e-05
  176 175.5 0.095872 4.16111e-05
  177 176.5 0.097312 4.22361e-05
  178 177.5 0.095713 4.15421e-05
  179 178.5 0.095075 4.12652e-05
  180 179.5 0.095028 4.12448e-05
  181 180.5 0.094685 4.10959e-05
  182 181.5 0.094561 4.10421e-05
  183 182.5 0.0947 4.11024e-05
  184 183.5 0.093839 4.07287e-05
  185 184.5 0.094728 4.11146e-05
  186 185.5 0.095618 4.15009e-05
  187 186.5 0.09509 4.12717e-05
  188 187.5 0.096236 4.17691e-05
  189 188.5 0.096255 4.17773e-05
  190 189.5 0.097605 4.23633e-05
  191 190.5 0.095855 4.16037e-05
  192 191.5 0.096363 4.18242e-05
  193 192.5 0.095493 4.14466e-05
  194 193.5 0.095898 4.16224e-05
  195 194.5 0.096918 4.20651e-05
  196 195.5 0.096801 4.20143e-05
  197 196.5 0.09844 4.27257e-05
  198 197.5 0.097745 4.2424e-05
  199 198.5 0.096732 4.19844e-05
  200 199.5 0.097852 4.24705e-05
  201 200.5 0.098162 4.2605e-05
  202 201.5 0.097864 4.24757e-05
  203 202.5 0.098854 4.29054e-05
  204 203.5 0.098471 4.27391e-05
  205 204.5 0.098789 4.28772e-05
  206 205.5 0.098007 4.25378e-05
  207 206.5 0.098725 4.28494e-05
  208 207.5 0.100503 4.36211e-05
  209 208.5 0.09847 4.27387e-05
  210 209.5 0.101505 4.4056e-05
  211 210.5 0.100273 4.35213e-05
  212 211.5 0.099759 4.32982e-05
  213 212.5 0.098482 4.27439e-05
  214 213.5 0.097928 4.25035e-05
  215 214.5 0.09806 4.25608e-05
  216 215.5 0.096877 4.20473e-05
  217 216.5 0.09769 4.24002e-05
  218 217.5 0.099363 4.31263e-05
  219 218.5 0.098363 4.26923e-05
  220 219.5 0.097206 4.21901e-05
  221 220.5 0.097801 4.24484e-05
  222 221.5 0.099796 4.33142e-05
  223 222.5 0.099327 4.31107e-05
  224 223.5 0.099016 4.29757e-05
  225 224.5 0.099521 4.31949e-05
  226 225.5 0.099258 4.30807e-05
  227 226.5 0.098631 4.28086e-05
  228 227.5 0.099264 4.30833e-05
  229 228.5 0.099228 4.30677e-05
  230 229.5 0.098998 4.29679e-05
  231 230.5 0.099141 4.30299e-05
  232 231.5 0.10016 4.34722e-05
  233 232.5 0.099991 4.33989e-05
  234 233.5 0.10021 4.34939e-05
  235 234.5 0.102606 4.45339e-05
  236 235.5 0.104346 4.52891e-05
  237 236.5 0.108249 4.69831e-05
  238 237.5 0.113824 4.94028e-05
  239 238.5 0.12141 5.26953e-05
  240 239.5 0.133045 5.77452e-05
  241 240.5 0.155218 6.73689e-05
  242 241.5 0.188273 8.17157e-05
  243 242.5 0.233048 0.000101149
  244 243.5 0.30321 0.000131602
  245 244.5 0.402794 0.000174824
  246 245.5 0.533769 0.000231671
  247 246.5 0.700099 0.000303862
  248 247.5 0.908011 0.000394102
  249 248.5 1.15895 0.000503018
  250 249.5 1.44519 0.000627251
  251 250.5 1.78919 0.00077656
  252 251.5 2.18539 0.00094852
  253 252.5 2.6324 0.00114253
  254 253.5 3.1497 0.00136706
  255 254.5 3.70867 0.00160967
  256 255.5 4.31677 0.0018736
  257 256.5 4.94059 0.00214435
  258 257.5 5.57777 0.00242091
  259 258.5 6.19306 0.00268796
  260 259.5 6.7933 0.00294848
  261 260.5 7.36154 0.00319511
  262 261.5 7.9079 0.00343225
  263 262.5 8.46592 0.00367444
  264 263.5 9.00942 0.00391034
  265 264.5 9.55735 0.00414816
  266 265.5 10.0745 0.00437259
  267 266.5 10.6194 0.00460913
  268 267.5 11.1842 0.00485427
  269 268.5 11.7946 0.00511919
  270 269.5 12.3939 0.00537929
  271 270.5 13.0364 0.00565816
  272 271.5 13.7101 0.00595055
  273 272.5 14.4001 0.00625003
  274 273.5 15.0932 0.00655087
  275 274.5 15.8198 0.00686625
  276 275.5 16.558 0.00718661
  277 276.5 17.3065 0.00751152
  278 277.5 18.0639 0.00784023
  279 278.5 18.8394 0.00817683
  280 279.5 19.5927 0.00850377
  281 280.5 20.3373 0.00882697
  282 281.5 21.0473 0.00913511
  283 282.5 21.7132 0.00942415
  284 283.5 22.3823 0.00971454
  285 284.5 22.9929 0.00997956
  286 285.5 23.5554 0.0102237
  287 286.5 24.1012 0.0104606
  288 287.5 24.6088 0.0106809
  289 288.5 25.0768 0.010884
  290 289.5 25.4796 0.0110589
  291 290.5 25.8411 0.0112158
  292 291.5 26.1857 0.0113653
  293 292.5 26.4781 0.0114922
  294 293.5 26.6818 0.0115807
  295 294.5 26.9065 0.0116782
  296 295.5 27.1461 0.0117821
  297 296.5 27.3162 0.011856
  298 297.5 27.4577 0.0119174
  299 298.5 27.6312 0.0119927
  300 299.5 27.783 0.0120586
  301 300.5 27.8614 0.0120926
  302 301.5 28.003 0.0121541
