# Chunk-averaged data for fix tensor3 and group c2
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
40000000 624 7598
  1 0.5 6.55987 0.00284717
  2 1.5 6.52334 0.00283131
  3 2.5 6.51241 0.00282657
  4 3.5 6.50934 0.00282523
  5 4.5 6.50306 0.00282251
  6 5.5 6.49683 0.0028198
  7 6.5 6.47739 0.00281137
  8 7.5 6.45021 0.00279957
  9 8.5 6.43321 0.00279219
  10 9.5 6.42429 0.00278832
  11 10.5 6.43571 0.00279328
  12 11.5 6.43717 0.00279391
  13 12.5 6.40263 0.00277892
  14 13.5 6.42201 0.00278733
  15 14.5 6.42057 0.00278671
  16 15.5 6.41734 0.0027853
  17 16.5 6.41407 0.00278388
  18 17.5 6.40061 0.00277804
  19 18.5 6.39498 0.0027756
  20 19.5 6.40582 0.00278031
  21 20.5 6.38227 0.00277008
  22 21.5 6.37434 0.00276664
  23 22.5 6.37732 0.00276794
  24 23.5 6.36804 0.00276391
  25 24.5 6.36276 0.00276162
  26 25.5 6.37424 0.0027666
  27 26.5 6.37333 0.0027662
  28 27.5 6.3926 0.00277456
  29 28.5 6.41456 0.0027841
  30 29.5 6.42804 0.00278995
  31 30.5 6.45299 0.00280078
  32 31.5 6.48392 0.0028142
  33 32.5 6.50382 0.00282284
  34 33.5 6.53421 0.00283603
  35 34.5 6.54338 0.00284001
  36 35.5 6.56733 0.0028504
  37 36.5 6.55779 0.00284626
  38 37.5 6.56056 0.00284747
  39 38.5 6.58875 0.0028597
  40 39.5 6.60529 0.00286688
  41 40.5 6.65027 0.0028864
  42 41.5 6.66899 0.00289453
  43 42.5 6.70356 0.00290953
  44 43.5 6.75138 0.00293029
  45 44.5 6.77046 0.00293857
  46 45.5 6.79373 0.00294867
  47 46.5 6.81228 0.00295672
  48 47.5 6.83101 0.00296485
  49 48.5 6.83773 0.00296776
  50 49.5 6.84858 0.00297247
  51 50.5 6.86547 0.0029798
  52 51.5 6.88208 0.00298701
  53 52.5 6.89739 0.00299366
  54 53.5 6.90905 0.00299872
  55 54.5 6.88166 0.00298683
  56 55.5 6.87719 0.00298489
  57 56.5 6.86295 0.00297871
  58 57.5 6.85862 0.00297683
  59 58.5 6.84352 0.00297028
  60 59.5 6.81975 0.00295996
  61 60.5 6.80002 0.0029514
  62 61.5 6.79095 0.00294746
  63 62.5 6.76347 0.00293553
  64 63.5 6.73215 0.00292194
  65 64.5 6.72742 0.00291989
  66 65.5 6.70372 0.0029096
  67 66.5 6.69213 0.00290457
  68 67.5 6.66287 0.00289187
  69 68.5 6.65649 0.0028891
  70 69.5 6.64294 0.00288322
  71 70.5 6.64111 0.00288243
  72 71.5 6.63803 0.00288109
  73 72.5 6.64565 0.0028844
  74 73.5 6.64785 0.00288535
  75 74.5 6.68214 0.00290023
  76 75.5 6.70265 0.00290913
  77 76.5 6.74523 0.00292762
  78 77.5 6.8247 0.00296211
  79 78.5 6.91778 0.00300251
  80 79.5 6.99875 0.00303765
  81 80.5 7.1303 0.00309475
  82 81.5 7.24753 0.00314563
  83 82.5 7.38767 0.00320645
  84 83.5 7.55954 0.00328105
  85 84.5 7.75496 0.00336587
  86 85.5 7.93119 0.00344236
  87 86.5 8.14165 0.0035337
  88 87.5 8.32516 0.00361335
  89 88.5 8.47959 0.00368038
  90 89.5 8.50376 0.00369087
  91 90.5 8.34103 0.00362024
  92 91.5 7.94753 0.00344945
  93 92.5 7.27106 0.00315584
  94 93.5 6.33426 0.00274925
  95 94.5 5.2493 0.00227834
  96 95.5 4.10572 0.001782
  97 96.5 3.00805 0.00130558
  98 97.5 2.08624 0.000905487
  99 98.5 1.36134 0.000590858
  100 99.5 0.867132 0.000376359
  101 100.5 0.549578 0.000238532
  102 101.5 0.359021 0.000155825
  103 102.5 0.249464 0.000108274
  104 103.5 0.190482 8.26745e-05
  105 104.5 0.158651 6.88589e-05
  106 105.5 0.142105 6.16775e-05
  107 106.5 0.130606 5.66866e-05
  108 107.5 0.126907 5.50812e-05
  109 108.5 0.124693 5.41202e-05
  110 109.5 0.122658 5.3237e-05
  111 110.5 0.122759 5.32808e-05
  112 111.5 0.123646 5.36658e-05
  113 112.5 0.12162 5.27865e-05
  114 113.5 0.119684 5.19462e-05
  115 114.5 0.120542 5.23186e-05
  116 115.5 0.118371 5.13763e-05
  117 116.5 0.116341 5.04952e-05
  118 117.5 0.116219 5.04423e-05
  119 118.5 0.116909 5.07418e-05
  120 119.5 0.115982 5.03394e-05
  121 120.5 0.117033 5.07956e-05
  122 121.5 0.119231 5.17496e-05
  123 122.5 0.116922 5.07474e-05
  124 123.5 0.11605 5.03689e-05
  125 124.5 0.117247 5.08885e-05
  126 125.5 0.116553 5.05872e-05
  127 126.5 0.117128 5.08368e-05
  128 127.5 0.117746 5.1105e-05
  129 128.5 0.118894 5.16033e-05
  130 129.5 0.117904 5.11736e-05
  131 130.5 0.11722 5.08767e-05
  132 131.5 0.117785 5.1122e-05
  133 132.5 0.119368 5.1809e-05
  134 133.5 0.119822 5.20061e-05
  135 134.5 0.118246 5.1322e-05
  136 135.5 0.119235 5.17513e-05
  137 136.5 0.11851 5.14366e-05
  138 137.5 0.118645 5.14952e-05
  139 138.5 0.11949 5.1862e-05
  140 139.5 0.119492 5.18628e-05
  141 140.5 0.120171 5.21576e-05
  142 141.5 0.121576 5.27674e-05
  143 142.5 0.119939 5.20569e-05
  144 143.5 0.12148 5.27257e-05
  145 144.5 0.123265 5.35004e-05
  146 145.5 0.120378 5.22474e-05
  147 146.5 0.119237 5.17522e-05
  148 147.5 0.117565 5.10265e-05
  149 148.5 0.117805 5.11306e-05
  150 149.5 0.119871 5.20273e-05
  151 150.5 0.121071 5.25482e-05
  152 151.5 0.120161 5.21532e-05
  153 152.5 0.118403 5.13902e-05
  154 153.5 0.116888 5.07326e-05
  155 154.5 0.116666 5.06363e-05
  156 155.5 0.117475 5.09874e-05
  157 156.5 0.118331 5.13589e-05
  158 157.5 0.119405 5.18251e-05
  159 158.5 0.120851 5.24527e-05
  160 159.5 0.120024 5.20938e-05
  161 160.5 0.118865 5.15907e-05
  162 161.5 0.117518 5.10061e-05
  163 162.5 0.118018 5.12231e-05
  164 163.5 0.119674 5.19418e-05
  165 164.5 0.119257 5.17609e-05
  166 165.5 0.11694 5.07552e-05
  167 166.5 0.118357 5.13702e-05
  168 167.5 0.118598 5.14748e-05
  169 168.5 0.119337 5.17956e-05
  170 169.5 0.119161 5.17192e-05
  171 170.5 0.119405 5.18251e-05
