# Chunk-averaged data for fix tensor3 and group c2
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
142500000 624 8016.000000000006
  1 0.5 1.3845 0.00060091
  2 1.5 3.01007 0.00130645
  3 2.5 5.48874 0.00238227
  4 3.5 8.36751 0.00363173
  5 4.5 10.7372 0.00466026
  6 5.5 12.1787 0.00528591
  7 6.5 12.852 0.00557814
  8 7.5 13.1199 0.00569441
  9 8.5 13.0359 0.00565793
  10 9.5 12.9149 0.00560541
  11 10.5 12.7535 0.00553535
  12 11.5 12.4634 0.00540946
  13 12.5 12.1245 0.00526237
  14 13.5 11.8396 0.00513874
  15 14.5 11.4521 0.00497053
  16 15.5 11.1415 0.00483573
  17 16.5 10.9419 0.0047491
  18 17.5 10.7429 0.00466273
  19 18.5 10.592 0.00459721
  20 19.5 10.4088 0.00451771
  21 20.5 10.3166 0.00447768
  22 21.5 10.1759 0.00441663
  23 22.5 10.1124 0.00438907
  24 23.5 9.93047 0.0043101
  25 24.5 9.97077 0.00432759
  26 25.5 9.90638 0.00429964
  27 26.5 9.83584 0.00426903
  28 27.5 9.8017 0.00425421
  29 28.5 9.79376 0.00425076
  30 29.5 9.66953 0.00419684
  31 30.5 9.53432 0.00413816
  32 31.5 9.5928 0.00416354
  33 32.5 9.51815 0.00413114
  34 33.5 9.47874 0.00411403
  35 34.5 9.46455 0.00410788
  36 35.5 9.3759 0.0040694
  37 36.5 9.35598 0.00406076
  38 37.5 9.30781 0.00403985
  39 38.5 9.2988 0.00403594
  40 39.5 9.19807 0.00399222
  41 40.5 9.12267 0.00395949
  42 41.5 9.14071 0.00396732
  43 42.5 9.03334 0.00392072
  44 43.5 8.83382 0.00383412
  45 44.5 8.70961 0.00378021
  46 45.5 8.54149 0.00370724
  47 46.5 8.4775 0.00367947
  48 47.5 8.27428 0.00359127
  49 48.5 8.21838 0.00356701
  50 49.5 8.1706 0.00354627
  51 50.5 8.20338 0.0035605
  52 51.5 8.17723 0.00354915
  53 52.5 8.14576 0.00353549
  54 53.5 8.12565 0.00352676
  55 54.5 8.15057 0.00353757
  56 55.5 8.08997 0.00351127
  57 56.5 8.10565 0.00351808
  58 57.5 8.19457 0.00355667
  59 58.5 8.19614 0.00355735
  60 59.5 8.21514 0.0035656
  61 60.5 8.3391 0.0036194
  62 61.5 8.47814 0.00367975
  63 62.5 8.47336 0.00367767
  64 63.5 8.68342 0.00376884
  65 64.5 8.89374 0.00386013
  66 65.5 8.94438 0.00388211
  67 66.5 8.98482 0.00389966
  68 67.5 9.21332 0.00399884
  69 68.5 9.41109 0.00408467
  70 69.5 9.57119 0.00415416
  71 70.5 9.75886 0.00423562
  72 71.5 9.97274 0.00432845
  73 72.5 10.1111 0.00438851
  74 73.5 10.2 0.00442708
  75 74.5 10.2667 0.00445601
  76 75.5 10.4366 0.00452976
  77 76.5 10.416 0.00452083
  78 77.5 10.5019 0.00455811
  79 78.5 10.6795 0.00463521
  80 79.5 10.744 0.00466321
  81 80.5 10.7199 0.00465272
  82 81.5 10.7524 0.00466684
  83 82.5 10.7382 0.0046607
  84 83.5 10.7151 0.00465063
  85 84.5 10.841 0.00470527
  86 85.5 10.7734 0.00467597
  87 86.5 10.5593 0.00458301
  88 87.5 10.3131 0.00447616
  89 88.5 10.2828 0.00446303
  90 89.5 10.135 0.00439885
  91 90.5 9.85531 0.00427748
  92 91.5 9.70526 0.00421235
  93 92.5 9.58535 0.00416031
  94 93.5 9.43906 0.00409681
  95 94.5 9.38724 0.00407432
  96 95.5 9.35484 0.00406026
  97 96.5 9.35201 0.00405903
  98 97.5 9.32932 0.00404918
  99 98.5 9.36131 0.00406307
  100 99.5 9.24878 0.00401423
  101 100.5 9.13408 0.00396444
  102 101.5 9.06408 0.00393406
  103 102.5 9.01053 0.00391082
  104 103.5 8.89742 0.00386173
  105 104.5 8.88712 0.00385726
  106 105.5 8.70746 0.00377928
  107 106.5 8.58322 0.00372536
  108 107.5 8.51041 0.00369375
  109 108.5 8.23398 0.00357378
  110 109.5 8.10982 0.00351989
  111 110.5 8.02211 0.00348182
  112 111.5 7.98274 0.00346473
  113 112.5 7.86481 0.00341355
  114 113.5 7.85716 0.00341023
  115 114.5 7.82514 0.00339633
  116 115.5 7.72259 0.00335182
  117 116.5 7.6484 0.00331962
  118 117.5 7.55371 0.00327852
  119 118.5 7.42281 0.0032217
  120 119.5 7.36498 0.00319661
  121 120.5 7.44539 0.00323151
  122 121.5 7.48883 0.00325036
  123 122.5 7.52881 0.00326771
  124 123.5 7.70172 0.00334276
  125 124.5 7.8619 0.00341228
  126 125.5 8.01004 0.00347658
  127 126.5 8.1629 0.00354292
  128 127.5 8.31569 0.00360924
  129 128.5 8.3553 0.00362643
  130 129.5 8.3955 0.00364388
  131 130.5 8.50001 0.00368924
  132 131.5 8.58457 0.00372594
  133 132.5 8.71006 0.00378041
  134 133.5 8.73688 0.00379205
  135 134.5 8.76126 0.00380263
  136 135.5 8.7613 0.00380265
  137 136.5 8.82026 0.00382824
  138 137.5 8.73883 0.0037929
  139 138.5 8.75656 0.00380059
  140 139.5 8.90206 0.00386374
  141 140.5 9.05565 0.0039304
  142 141.5 9.04284 0.00392484
