# Chunk-averaged data for fix tensor1 and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number c_press[1] c_press[2] c_press[3]
40000000 624 13342.99999999999
  1 0.5 20.8003 0.00902792 -840.092 -769.556 -2629.76
  2 1.5 21.6479 0.00939578 -736.258 -729.47 -2626.49
  3 2.5 22.4213 0.00973146 -854.414 -748.147 -2654.47
  4 3.5 23.0986 0.0100254 -862.107 -801.709 -2672.66
  5 4.5 23.6823 0.0102788 -830.676 -858.557 -2641.27
  6 5.5 24.2385 0.0105202 -885.975 -874.892 -2629.16
  7 6.5 24.7359 0.0107361 -981.292 -932.095 -2623.15
  8 7.5 25.1206 0.010903 -965.664 -998.906 -2565.94
  9 8.5 25.4691 0.0110543 -1067.59 -1052.75 -2498.07
  10 9.5 25.7718 0.0111857 -1221.95 -1194.04 -2520.99
  11 10.5 26.0497 0.0113063 -1251.05 -1281.94 -2396.49
  12 11.5 26.23 0.0113846 -1311.66 -1291.74 -2399.08
  13 12.5 26.4338 0.011473 -1362.13 -1397.84 -2335.11
  14 13.5 26.5881 0.01154 -1483.68 -1487.55 -2281.53
  15 14.5 26.6936 0.0115857 -1560.62 -1547.83 -2212.12
  16 15.5 26.7741 0.0116207 -1579.41 -1658.77 -2279.14
  17 16.5 26.9037 0.0116769 -1616.83 -1655.33 -2106.89
  18 17.5 26.9542 0.0116989 -1664.19 -1662.9 -2117.14
  19 18.5 26.9891 0.011714 -1711.79 -1685.06 -2066.77
  20 19.5 27.0617 0.0117455 -1614.55 -1629.87 -2018.04
  21 20.5 27.0765 0.011752 -1734.8 -1717.38 -2042.23
  22 21.5 27.1108 0.0117669 -1770.8 -1796.83 -2012.55
  23 22.5 27.1233 0.0117723 -1776.58 -1830.1 -1965.96
  24 23.5 27.1646 0.0117902 -1764.93 -1788.55 -1920
  25 24.5 27.1558 0.0117864 -1847.84 -1810.77 -1972.99
  26 25.5 27.1773 0.0117957 -1844.78 -1845.31 -1943.43
  27 26.5 27.1929 0.0118025 -1857.21 -1835.44 -1930.73
  28 27.5 27.2214 0.0118149 -1811.53 -1825.08 -1882.9
  29 28.5 27.2206 0.0118145 -1753.53 -1813.95 -1884.6
  30 29.5 27.2137 0.0118115 -1841.8 -1795.57 -1866.1
  31 30.5 27.2299 0.0118186 -1875.22 -1913.47 -1919.88
  32 31.5 27.2194 0.011814 -1824.03 -1857.84 -1897.48
  33 32.5 27.224 0.011816 -1869.52 -1886.81 -1893.75
  34 33.5 27.2377 0.0118219 -1869.43 -1908.79 -1865.11
  35 34.5 27.2535 0.0118288 -1878.93 -1922.5 -1871.98
  36 35.5 27.2459 0.0118255 -1905.83 -1900.98 -1886.31
  37 36.5 27.2361 0.0118212 -1902 -1958.55 -1864.56
  38 37.5 27.2495 0.011827 -1931.7 -1893.9 -1850.4
  39 38.5 27.2794 0.01184 -1936.69 -1921.31 -1923.65
  40 39.5 27.2486 0.0118267 -1833.29 -1809.5 -1824.27
  41 40.5 27.2431 0.0118243 -1904.67 -1825.23 -1888.07
  42 41.5 27.2592 0.0118312 -1863.01 -1853.42 -1868.87
  43 42.5 27.2521 0.0118282 -1848.56 -1835.65 -1882.49
  44 43.5 27.2717 0.0118367 -1875.86 -1849.17 -1851.61
  45 44.5 27.2496 0.0118271 -1812.58 -1880.39 -1875.07
  46 45.5 27.2591 0.0118312 -1854.92 -1848.63 -1851.02
  47 46.5 27.2749 0.0118381 -1882.81 -1843.28 -1862.02
  48 47.5 27.2711 0.0118364 -1936.6 -1842.1 -1893.72
  49 48.5 27.253 0.0118286 -1799.66 -1833.01 -1861.65
  50 49.5 27.2735 0.0118375 -1873.58 -1888.34 -1859.29
  51 50.5 27.2515 0.0118279 -1829.12 -1825.88 -1864.59
  52 51.5 27.2823 0.0118413 -1777.32 -1838.49 -1864.51
  53 52.5 27.2469 0.0118259 -1856 -1805.45 -1901.55
  54 53.5 27.2676 0.0118349 -1873.02 -1859.32 -1824.15
  55 54.5 27.2668 0.0118345 -1809.67 -1819.4 -1869.22
  56 55.5 27.2683 0.0118352 -1857.96 -1834.09 -1891.01
  57 56.5 27.2641 0.0118334 -1854.7 -1879.31 -1853.7
  58 57.5 27.2683 0.0118352 -1886.96 -1900.03 -1873.86
  59 58.5 27.2826 0.0118414 -1862.22 -1857.26 -1869.65
  60 59.5 27.2627 0.0118328 -1857.16 -1821.32 -1848.32
  61 60.5 27.2581 0.0118308 -1850.62 -1867.35 -1876.59
  62 61.5 27.2862 0.0118429 -1807.72 -1847.17 -1910.86
  63 62.5 27.2826 0.0118414 -1829.17 -1888.3 -1868.5
  64 63.5 27.2718 0.0118367 -1827.78 -1881.38 -1817.65
  65 64.5 27.2741 0.0118377 -1836.12 -1929.75 -1883.07
  66 65.5 27.2727 0.0118371 -1858.16 -1854.48 -1887.16
  67 66.5 27.2818 0.0118411 -1872.26 -1887.12 -1847.32
  68 67.5 27.2504 0.0118274 -1843.06 -1849.24 -1864.14
  69 68.5 27.2644 0.0118335 -1919.84 -1886.58 -1881.75
  70 69.5 27.2662 0.0118343 -1918.03 -1905.87 -1858.26
  71 70.5 27.2764 0.0118387 -1905.04 -1859.89 -1863.45
  72 71.5 27.2579 0.0118307 -1911.19 -1860.37 -1847.59
  73 72.5 27.264 0.0118333 -1868.93 -1838.15 -1852.68
  74 73.5 27.2561 0.0118299 -1895.22 -1852.24 -1926.94
  75 74.5 27.2756 0.0118384 -1884.66 -1837.7 -1856.36
  76 75.5 27.2705 0.0118361 -1844.89 -1830.65 -1814.53
  77 76.5 27.2711 0.0118364 -1853.95 -1898.55 -1906.33
  78 77.5 27.2822 0.0118412 -1835.16 -1873.85 -1837.27
  79 78.5 27.2612 0.0118321 -1900.79 -1866.25 -1865.85
  80 79.5 27.2882 0.0118439 -1827.24 -1860.02 -1862.92
  81 80.5 27.2827 0.0118414 -1934.2 -1918.1 -1881.77
  82 81.5 27.2836 0.0118418 -1838.26 -1877.36 -1860.62
  83 82.5 27.2941 0.0118464 -1834.45 -1829.82 -1838.07
  84 83.5 27.2863 0.011843 -1862.77 -1874.33 -1862.44
  85 84.5 27.2881 0.0118438 -1826.17 -1817.77 -1851.11
  86 85.5 27.285 0.0118424 -1908.25 -1864.79 -1892.79
  87 86.5 27.2757 0.0118384 -1869.35 -1881.33 -1883.17
  88 87.5 27.3011 0.0118494 -1865.6 -1903.09 -1885.59
  89 88.5 27.2844 0.0118422 -1868.19 -1859.65 -1828.34
  90 89.5 27.3062 0.0118517 -1855.09 -1846.52 -1858.74
  91 90.5 27.323 0.0118589 -1845.12 -1836.65 -1864.59
  92 91.5 27.2975 0.0118479 -1885.07 -1883.3 -1864.69
  93 92.5 27.2918 0.0118454 -1863.18 -1808.98 -1863.97
  94 93.5 27.3161 0.0118559 -1860.55 -1837.28 -1863.62
  95 94.5 27.3228 0.0118589 -1834.22 -1864.99 -1875.7
  96 95.5 27.3165 0.0118561 -1907.83 -1862.58 -1851.66
  97 96.5 27.3152 0.0118556 -1865.18 -1871.39 -1869.51
  98 97.5 27.3319 0.0118628 -1884.99 -1845.55 -1842.18
  99 98.5 27.3324 0.011863 -1824.32 -1844.15 -1849.73
  100 99.5 27.3131 0.0118546 -1883.04 -1844.17 -1911.56
  101 100.5 27.3119 0.0118541 -1848.11 -1813.87 -1879.61
  102 101.5 27.343 0.0118676 -1897.02 -1854.68 -1856.38
  103 102.5 27.3471 0.0118694 -1837.28 -1858.91 -1836.19
  104 103.5 27.3346 0.011864 -1875.73 -1841.28 -1855.81
  105 104.5 27.3392 0.011866 -1857.76 -1887.73 -1869.98
  106 105.5 27.3304 0.0118621 -1829.8 -1808.56 -1873.54
  107 106.5 27.3379 0.0118654 -1901.64 -1899.41 -1867
  108 107.5 27.3495 0.0118704 -1890.95 -1839.75 -1831.66
  109 108.5 27.3346 0.011864 -1888.33 -1885.43 -1878.71
  110 109.5 27.3309 0.0118624 -1835.75 -1869.81 -1884.28
  111 110.5 27.3342 0.0118638 -1850.7 -1850.16 -1815.83
  112 111.5 27.335 0.0118641 -1845.64 -1877.69 -1906.32
  113 112.5 27.3478 0.0118697 -1860 -1861.61 -1829.82
  114 113.5 27.33 0.011862 -1835.09 -1849.48 -1838.79
  115 114.5 27.3361 0.0118646 -1872.95 -1907.87 -1855.95
  116 115.5 27.3622 0.011876 -1883 -1928.91 -1884.54
  117 116.5 27.331 0.0118624 -1872.07 -1821.86 -1857.35
  118 117.5 27.3538 0.0118723 -1890.89 -1853.49 -1881.53
  119 118.5 27.3619 0.0118758 -1823.6 -1826.38 -1845.83
  120 119.5 27.3754 0.0118817 -1866.59 -1873.21 -1837.38
  121 120.5 27.3524 0.0118717 -1837.14 -1856.39 -1888.07
  122 121.5 27.3667 0.0118779 -1833.52 -1778.87 -1837.49
  123 122.5 27.3567 0.0118736 -1850.87 -1825.9 -1865.31
  124 123.5 27.3645 0.011877 -1849.28 -1844.24 -1885.79
  125 124.5 27.3606 0.0118753 -1827.41 -1816.85 -1885.31
  126 125.5 27.3416 0.011867 -1873.65 -1839.11 -1836.5
  127 126.5 27.3692 0.011879 -1823.26 -1877.38 -1860.62
  128 127.5 27.3655 0.0118774 -1865.11 -1847.54 -1859.15
  129 128.5 27.3409 0.0118667 -1851.12 -1824.75 -1900.5
  130 129.5 27.3604 0.0118752 -1908 -1801.18 -1800.04
  131 130.5 27.3667 0.0118779 -1872.79 -1854.99 -1870.16
  132 131.5 27.353 0.011872 -1849.97 -1790.98 -1883.8
  133 132.5 27.3411 0.0118668 -1862.97 -1816.85 -1866.9
  134 133.5 27.3578 0.011874 -1839.75 -1838.66 -1822.32
  135 134.5 27.3603 0.0118751 -1904.61 -1870.34 -1884.25
  136 135.5 27.3378 0.0118654 -1894.43 -1814.48 -1863.26
  137 136.5 27.3427 0.0118675 -1884.76 -1829.32 -1861.99
  138 137.5 27.3576 0.0118739 -1876.4 -1861.03 -1824.59
  139 138.5 27.3505 0.0118709 -1961.12 -1858.03 -1876.02
  140 139.5 27.3264 0.0118604 -1905.12 -1891.69 -1867.28
  141 140.5 27.3762 0.011882 -1869.98 -1888.03 -1860.03
  142 141.5 27.3627 0.0118762 -1874.73 -1878.28 -1840.58
  143 142.5 27.3656 0.0118774 -1814.4 -1874.71 -1833.42
  144 143.5 27.3499 0.0118706 -1833.02 -1807.29 -1898.83
  145 144.5 27.3831 0.011885 -1812.32 -1805.79 -1838.24
  146 145.5 27.3701 0.0118794 -1880.54 -1909.77 -1877.33
  147 146.5 27.3878 0.0118871 -1893.55 -1830.3 -1803.86
  148 147.5 27.3703 0.0118795 -1780.79 -1812.13 -1886.88
  149 148.5 27.3602 0.0118751 -1849.03 -1839.31 -1928.7
  150 149.5 27.3903 0.0118881 -1763.3 -1833.71 -1791.33
  151 150.5 27.4044 0.0118943 -1869.41 -1861.5 -1873.9
  152 151.5 27.3965 0.0118909 -1866.12 -1813.45 -1872.22
  153 152.5 27.3785 0.011883 -1859.73 -1851.33 -1821.48
  154 153.5 27.4103 0.0118968 -1886.38 -1853.26 -1895.1
  155 154.5 27.4054 0.0118947 -1895.09 -1859.89 -1880.81
  156 155.5 27.3854 0.011886 -1859.34 -1883.6 -1859.88
  157 156.5 27.4021 0.0118933 -1862.49 -1891.09 -1885.93
  158 157.5 27.4104 0.0118969 -1838.16 -1825.04 -1857.52
  159 158.5 27.4065 0.0118952 -1851.28 -1876.1 -1813.91
  160 159.5 27.3733 0.0118808 -1895.17 -1937.1 -1845.79
  161 160.5 27.4004 0.0118925 -1900.23 -1923.32 -1908.57
  162 161.5 27.3846 0.0118857 -1876.43 -1918.42 -1889.4
  163 162.5 27.3732 0.0118807 -1877.4 -1866.19 -1833.84
  164 163.5 27.3782 0.0118829 -1871.56 -1872.42 -1857.34
  165 164.5 27.3918 0.0118888 -1853.88 -1842.89 -1852.8
  166 165.5 27.3619 0.0118758 -1852.57 -1855.68 -1843.49
  167 166.5 27.3558 0.0118732 -1870.2 -1872.17 -1887.88
  168 167.5 27.3793 0.0118834 -1848.58 -1885.1 -1889.81
  169 168.5 27.3741 0.0118811 -1827.79 -1843.56 -1829.82
  170 169.5 27.3812 0.0118842 -1855.51 -1839.34 -1844.91
  171 170.5 27.37 0.0118794 -1859.55 -1853.51 -1881.38
  172 171.5 27.3508 0.011871 -1896.72 -1879.33 -1865.2
  173 172.5 27.3624 0.0118761 -1857.1 -1891.91 -1871.88
  174 173.5 27.3689 0.0118789 -1835.34 -1863.32 -1880.47
  175 174.5 27.3546 0.0118726 -1829.37 -1840.12 -1850.31
  176 175.5 27.3279 0.0118611 -1833.63 -1862.12 -1900.95
  177 176.5 27.3752 0.0118816 -1858.54 -1811.86 -1870.4
  178 177.5 27.343 0.0118676 -1806.55 -1878.48 -1893.38
  179 178.5 27.3276 0.0118609 -1822.38 -1853.78 -1869.81
  180 179.5 27.3422 0.0118673 -1862.39 -1863.82 -1878.85
  181 180.5 27.3182 0.0118569 -1833.86 -1840.53 -1913.42
  182 181.5 27.3027 0.0118501 -1812.78 -1833.45 -1900.83
  183 182.5 27.2976 0.0118479 -1829.18 -1823.69 -1875.79
  184 183.5 27.2797 0.0118402 -1839.36 -1786.1 -1877.4
  185 184.5 27.2546 0.0118293 -1835.32 -1821.87 -1921.45
  186 185.5 27.2295 0.0118184 -1779.9 -1774.93 -1878.72
  187 186.5 27.238 0.011822 -1828.08 -1833.2 -1880.5
  188 187.5 27.2246 0.0118162 -1834.35 -1902.67 -1849.39
  189 188.5 27.182 0.0117978 -1851.66 -1868.82 -1871.46
  190 189.5 27.155 0.011786 -1867.74 -1919.2 -1849.32
  191 190.5 27.1329 0.0117765 -1852.13 -1910.31 -1863.59
  192 191.5 27.12 0.0117708 -1893.82 -1877.95 -1816.55
  193 192.5 27.124 0.0117726 -1823.21 -1864.84 -1737.14
  194 193.5 27.099 0.0117617 -1903.39 -1826.95 -1757.23
  195 194.5 27.0789 0.011753 -1960.31 -1916.79 -1706.07
  196 195.5 27.0914 0.0117584 -1907.54 -1879.61 -1676.46
  197 196.5 27.1339 0.0117769 -1925.47 -1983.12 -1610.41
  198 197.5 27.1354 0.0117775 -1906.46 -1942.43 -1593.09
  199 198.5 27.169 0.0117921 -1969.72 -1911.04 -1548.68
  200 199.5 27.2704 0.0118361 -1928.71 -1897.03 -1448.41
  201 200.5 27.3717 0.0118801 -1902.32 -1937.29 -1491.21
  202 201.5 27.4531 0.0119154 -1885.16 -1829.79 -1438.29
  203 202.5 27.629 0.0119918 -1789.34 -1746.42 -1399.68
  204 203.5 27.7917 0.0120624 -1675.39 -1722.06 -1353.38
  205 204.5 27.9967 0.0121513 -1677.65 -1692.09 -1430.46
  206 205.5 28.1729 0.0122278 -1524.48 -1516.11 -1440.65
  207 206.5 28.4306 0.0123397 -1479.9 -1423.83 -1505.37
  208 207.5 28.6628 0.0124404 -1280.26 -1316.14 -1488.16
  209 208.5 28.91 0.0125477 -1235.71 -1252.78 -1552.94
  210 209.5 29.1797 0.0126648 -1203.14 -1165.22 -1619.18
  211 210.5 29.4167 0.0127677 -1072.57 -1090.69 -1698.1
  212 211.5 29.6535 0.0128704 -1034.04 -1017.83 -1707.95
  213 212.5 29.8932 0.0129745 -1044.29 -974.842 -1815.51
  214 213.5 30.1253 0.0130752 -1009.76 -964.904 -1825.52
  215 214.5 30.3356 0.0131665 -996.648 -998.853 -1877.51
  216 215.5 30.5312 0.0132514 -973.897 -984.141 -1894.75
  217 216.5 30.7017 0.0133254 -1007.18 -958.846 -1850.98
  218 217.5 30.8517 0.0133905 -1054.69 -1073.61 -1947.05
  219 218.5 30.9961 0.0134532 -1048.39 -1052.13 -1936.58
  220 219.5 31.1302 0.0135114 -1170.33 -1125.43 -1912.23
  221 220.5 31.2321 0.0135556 -1199.31 -1132.59 -1863.4
  222 221.5 31.3337 0.0135997 -1208.23 -1170.74 -1932.06
  223 222.5 31.42 0.0136372 -1245.97 -1234.33 -1862.34
  224 223.5 31.4843 0.0136651 -1280.73 -1253.57 -1842.12
