# Chunk-averaged data for fix tensor2 and group c1
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
142500000 624 6496.000000000002
  1 0.5 10.4401 0.00453131
  2 1.5 8.92498 0.00387369
  3 2.5 7.57922 0.00328959
  4 3.5 6.41462 0.00278412
  5 4.5 5.39066 0.0023397
  6 5.5 4.58758 0.00199114
  7 6.5 3.93598 0.00170833
  8 7.5 3.42578 0.00148688
  9 8.5 3.04726 0.00132259
  10 9.5 2.75394 0.00119528
  11 10.5 2.53766 0.00110142
  12 11.5 2.39369 0.00103893
  13 12.5 2.30732 0.00100144
  14 13.5 2.20798 0.000958323
  15 14.5 2.14963 0.000933
  16 15.5 2.12701 0.000923181
  17 16.5 2.09301 0.000908424
  18 17.5 2.0671 0.000897177
  19 18.5 2.05624 0.000892465
  20 19.5 2.03666 0.000883969
  21 20.5 2.01506 0.000874594
  22 21.5 2.02879 0.000880552
  23 22.5 2.01435 0.000874285
  24 23.5 2.03118 0.000881587
  25 24.5 2.01393 0.000874101
  26 25.5 1.99027 0.000863833
  27 26.5 1.98447 0.000861316
  28 27.5 1.97789 0.000858458
  29 28.5 1.99263 0.000864858
  30 29.5 1.99247 0.000864788
  31 30.5 2.00109 0.000868528
  32 31.5 1.97686 0.000858014
  33 32.5 2.00366 0.000869646
  34 33.5 2.01704 0.000875451
  35 34.5 2.0282 0.000880295
  36 35.5 2.03251 0.000882167
  37 36.5 2.02982 0.000880997
  38 37.5 2.03767 0.000884406
  39 38.5 2.03274 0.000882267
  40 39.5 2.03134 0.000881656
  41 40.5 2.02976 0.000880972
  42 41.5 2.03722 0.000884212
  43 42.5 2.03896 0.000884965
  44 43.5 2.0265 0.000879559
  45 44.5 2.01279 0.000873608
  46 45.5 2.01983 0.000876663
  47 46.5 1.99873 0.000867503
  48 47.5 1.99672 0.000866632
  49 48.5 2.00159 0.000868747
  50 49.5 2.02023 0.000876837
  51 50.5 1.99194 0.000864559
  52 51.5 1.99515 0.000865951
  53 52.5 1.99745 0.000866948
  54 53.5 1.99446 0.000865649
  55 54.5 1.98954 0.000863517
  56 55.5 1.99842 0.000867372
  57 56.5 1.99537 0.000866045
  58 57.5 2.00673 0.000870976
  59 58.5 2.00918 0.000872042
  60 59.5 1.9952 0.000865972
  61 60.5 1.99169 0.000864448
  62 61.5 1.99522 0.000865979
  63 62.5 2.01201 0.000873267
  64 63.5 2.01207 0.000873295
  65 64.5 2.02787 0.000880153
  66 65.5 2.006 0.00087066
  67 66.5 2.01561 0.00087483
  68 67.5 2.0019 0.000868878
  69 68.5 1.99866 0.000867472
  70 69.5 1.98974 0.000863601
  71 70.5 1.98525 0.000861653
  72 71.5 1.98695 0.000862392
  73 72.5 1.99959 0.000867878
  74 73.5 1.9815 0.000860028
  75 74.5 1.98893 0.00086325
  76 75.5 1.99164 0.000864427
  77 76.5 1.97561 0.000857469
  78 77.5 1.98538 0.000861712
  79 78.5 1.97623 0.00085774
  80 79.5 1.96117 0.000851201
  81 80.5 1.97924 0.000859045
  82 81.5 1.99015 0.000863781
  83 82.5 1.99488 0.000865833
  84 83.5 1.97888 0.000858889
  85 84.5 1.97871 0.000858816
  86 85.5 1.97114 0.000855531
  87 86.5 1.97521 0.000857295
  88 87.5 1.97857 0.000858753
  89 88.5 1.98146 0.00086001
  90 89.5 1.96042 0.000850875
  91 90.5 1.97154 0.000855701
  92 91.5 1.96314 0.000852059
  93 92.5 1.96614 0.000853358
  94 93.5 1.96805 0.000854188
  95 94.5 1.95576 0.000848854
  96 95.5 1.95881 0.000850177
  97 96.5 1.95087 0.000846733
  98 97.5 1.96162 0.000851399
  99 98.5 1.95838 0.000849993
  100 99.5 1.97449 0.000856983
  101 100.5 1.96737 0.000853892
  102 101.5 1.96883 0.000854528
  103 102.5 1.9697 0.000854906
  104 103.5 1.9868 0.000862326
  105 104.5 1.98251 0.000860465
  106 105.5 1.99448 0.00086566
  107 106.5 1.97254 0.000856139
  108 107.5 1.95554 0.00084876
  109 108.5 1.97396 0.000856753
  110 109.5 1.9765 0.000857858
  111 110.5 1.98113 0.000859865
  112 111.5 1.97834 0.000858656
  113 112.5 1.96177 0.000851462
  114 113.5 1.96295 0.000851976
