# Chunk-averaged data for fix tensor and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number c_press[1] c_press[2] c_press[3]
40000000 624 14287.99999999999
  1 0.5 33.0609 0.0143493 -374.258 -354.088 -354.245
  2 1.5 33.033 0.0143373 -352.915 -298.993 -365.526
  3 2.5 33.04 0.0143403 -324.818 -321.438 -372.109
  4 3.5 33.0274 0.0143348 -374.28 -397.901 -380.801
  5 4.5 33.0772 0.0143564 -346.741 -363.403 -377.273
  6 5.5 33.0533 0.014346 -412.583 -366.785 -341.381
  7 6.5 33.0442 0.0143421 -400.999 -366.074 -396.22
  8 7.5 33.045 0.0143424 -358.454 -408.019 -371.488
  9 8.5 33.0531 0.014346 -311.636 -343.01 -347.527
  10 9.5 33.0502 0.0143447 -381.221 -349.796 -384.989
  11 10.5 33.0312 0.0143364 -297.746 -346.383 -350.201
  12 11.5 33.0396 0.0143401 -343.673 -378.886 -362.988
  13 12.5 33.0602 0.014349 -340.509 -286.165 -351.448
  14 13.5 33.0346 0.0143379 -379.419 -351.432 -384.254
  15 14.5 33.0231 0.0143329 -427.774 -367.347 -373.774
  16 15.5 33.0464 0.014343 -354.645 -350.807 -345.321
  17 16.5 33.0538 0.0143462 -353.351 -288.398 -345.765
  18 17.5 33.0178 0.0143306 -312.218 -341.147 -381.242
  19 18.5 33.0264 0.0143344 -372.287 -363.857 -363.542
  20 19.5 33.064 0.0143507 -355.515 -381.449 -347.019
  21 20.5 33.0429 0.0143415 -382.189 -372.448 -371.449
  22 21.5 33.025 0.0143338 -391.741 -339.745 -374.062
  23 22.5 33.0481 0.0143438 -378.72 -328.668 -350.892
  24 23.5 33.0641 0.0143508 -372.905 -415.586 -364.935
  25 24.5 33.0486 0.014344 -303.013 -320.683 -367.603
  26 25.5 33.0188 0.0143311 -298.646 -328.636 -344.26
  27 26.5 33.0524 0.0143457 -382.613 -418.209 -423.225
  28 27.5 33.0457 0.0143428 -360.944 -339.091 -333.74
  29 28.5 33.0537 0.0143462 -372.068 -379.365 -362.479
  30 29.5 33.0499 0.0143446 -332.97 -330.345 -391.384
  31 30.5 33.0311 0.0143364 -367.892 -363.533 -365.89
  32 31.5 33.0602 0.0143491 -324.567 -347.692 -343.893
  33 32.5 33.045 0.0143425 -389.105 -356.222 -405.595
  34 33.5 33.0539 0.0143463 -328.443 -366.471 -366.394
  35 34.5 33.0277 0.0143349 -374.006 -355.553 -374.426
  36 35.5 33.0553 0.0143469 -302.9 -290.985 -342.964
  37 36.5 33.0507 0.0143449 -309.138 -412.721 -409.952
  38 37.5 33.0079 0.0143263 -404.923 -372.601 -350.377
  39 38.5 33.0447 0.0143423 -378.486 -389.447 -399.174
  40 39.5 33.0456 0.0143427 -363.486 -375.508 -332.661
  41 40.5 33.023 0.0143329 -346.766 -413.821 -372.261
  42 41.5 33.0155 0.0143297 -292.714 -376.01 -379.557
  43 42.5 33.015 0.0143294 -357.293 -326.358 -380.051
  44 43.5 33.0086 0.0143267 -321.208 -317.767 -363.716
  45 44.5 33.0265 0.0143344 -329.135 -361.939 -338.145
  46 45.5 33.0043 0.0143248 -359.296 -329.688 -416.587
  47 46.5 32.9904 0.0143187 -385.797 -337.09 -369.565
  48 47.5 33.0164 0.01433 -383.089 -319.454 -360.772
  49 48.5 33.0208 0.0143319 -362.631 -319.082 -388.56
  50 49.5 32.9725 0.014311 -332.295 -310.648 -367.529
  51 50.5 32.9873 0.0143174 -338.579 -277.035 -374.365
  52 51.5 32.9912 0.0143191 -390.613 -340.575 -375.319
  53 52.5 32.993 0.0143199 -385.898 -345.545 -390.956
  54 53.5 32.9457 0.0142993 -328.004 -282.412 -395.277
  55 54.5 32.9719 0.0143107 -273.693 -331.596 -427.978
