# Chunk-averaged data for fix tensor1 and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number c_press[1] c_press[2] c_press[3]
40000000 624 14417
  1 0.5 33.1814 0.0144017 -364.104 -348.838 -352.473
  2 1.5 33.1676 0.0143956 -367.234 -390.03 -327.399
  3 2.5 33.1653 0.0143947 -361.618 -383.105 -367.13
  4 3.5 33.1626 0.0143935 -285.914 -347.273 -329.857
  5 4.5 33.1659 0.0143949 -297.655 -332.976 -329.304
  6 5.5 33.1429 0.014385 -353.129 -346.95 -394.277
  7 6.5 33.1542 0.0143899 -338.199 -312.822 -307.037
  8 7.5 33.1628 0.0143936 -353.545 -334.717 -364.992
  9 8.5 33.1556 0.0143905 -370.427 -341.837 -334.716
  10 9.5 33.1369 0.0143823 -384.864 -421.258 -356.447
  11 10.5 33.1527 0.0143892 -383.084 -450.481 -335.701
  12 11.5 33.1644 0.0143943 -438.039 -428.713 -326.2
  13 12.5 33.1342 0.0143811 -438.687 -435.259 -352.621
  14 13.5 33.1245 0.0143769 -436.358 -401.666 -372.951
  15 14.5 33.1357 0.0143818 -315.419 -367.494 -366.007
  16 15.5 33.1393 0.0143834 -334.999 -412.085 -339.835
  17 16.5 33.1496 0.0143878 -383.015 -435.568 -294.246
  18 17.5 33.135 0.0143815 -351.543 -374.627 -330.27
  19 18.5 33.1048 0.0143684 -382.878 -359.815 -395.565
  20 19.5 33.1431 0.014385 -309.451 -332.065 -329.926
  21 20.5 33.1257 0.0143775 -375.314 -357.984 -314.432
  22 21.5 33.1307 0.0143796 -331.8 -365.987 -373.616
  23 22.5 33.1273 0.0143782 -370.167 -341.966 -363.415
  24 23.5 33.1094 0.0143704 -357.107 -338.564 -296.731
  25 24.5 33.1348 0.0143814 -387.213 -352.834 -352.502
  26 25.5 33.1207 0.0143753 -357.191 -376.461 -384.153
  27 26.5 33.1006 0.0143666 -347.825 -353.469 -345.609
  28 27.5 33.1417 0.0143844 -385.956 -369.974 -293.782
  29 28.5 33.1316 0.01438 -305.819 -368.417 -364.35
  30 29.5 33.0906 0.0143622 -305.819 -310.25 -363.632
  31 30.5 33.1138 0.0143723 -362.308 -344.444 -349.518
  32 31.5 33.1386 0.0143831 -347.895 -344.056 -297.811
  33 32.5 33.0972 0.0143651 -391.716 -310.904 -367.328
  34 33.5 33.1064 0.0143691 -330.722 -323.999 -365.723
  35 34.5 33.1211 0.0143755 -286.882 -345.121 -330.041
  36 35.5 33.1479 0.0143871 -356.31 -323.905 -349.042
  37 36.5 33.0887 0.0143614 -370.762 -318.621 -332.553
  38 37.5 33.1018 0.0143671 -364.328 -329.774 -348.905
  39 38.5 33.144 0.0143854 -340.967 -346.527 -321.287
  40 39.5 33.127 0.0143781 -285.447 -366.292 -363.407
  41 40.5 33.0818 0.0143584 -323.416 -366.042 -362.825
  42 41.5 33.1058 0.0143688 -314.485 -386.118 -336.335
  43 42.5 33.1543 0.0143899 -298.592 -315.294 -341.47
  44 43.5 33.109 0.0143702 -372.219 -328.716 -341.919
  45 44.5 33.093 0.0143633 -340.199 -350.983 -363.894
  46 45.5 33.1417 0.0143844 -340.658 -345.773 -314.724
  47 46.5 33.1293 0.014379 -403.506 -400.786 -342.737
  48 47.5 33.1029 0.0143676 -386.89 -332.261 -390.01
  49 48.5 33.1119 0.0143715 -320.182 -342.298 -357.642
  50 49.5 33.1356 0.0143818 -317.688 -346.154 -310.894
  51 50.5 33.113 0.014372 -309.133 -328.06 -295.204
  52 51.5 33.1086 0.0143701 -353.487 -275.84 -397.912
  53 52.5 33.1079 0.0143697 -359.194 -375.681 -344.672
  54 53.5 33.1251 0.0143772 -310.228 -296.504 -313.047
  55 54.5 33.1031 0.0143677 -321.677 -295.399 -337.804
  56 55.5 33.1003 0.0143664 -367.662 -362.257 -377.831
  57 56.5 33.1274 0.0143782 -348.341 -315.374 -307.69
  58 57.5 33.1212 0.0143755 -399.4 -346.713 -348.62
  59 58.5 33.1259 0.0143775 -400.268 -347.595 -367.31
  60 59.5 33.1163 0.0143734 -446.869 -399.118 -344.037
  61 60.5 33.1364 0.0143821 -384.971 -367.479 -343.606
  62 61.5 33.1217 0.0143758 -377.708 -369.065 -347.368
  63 62.5 33.1207 0.0143753 -338.351 -307.947 -367.313
  64 63.5 33.1273 0.0143782 -312.199 -299.392 -328.198
  65 64.5 33.1294 0.0143791 -368.549 -350.343 -336.64
  66 65.5 33.1196 0.0143748 -343.889 -312.004 -359.927
  67 66.5 33.1188 0.0143745 -329.356 -359.975 -359.719
  68 67.5 33.1165 0.0143735 -318.194 -341.898 -353.966
  69 68.5 33.1281 0.0143785 -284.455 -319.827 -343.386
  70 69.5 33.1181 0.0143742 -307.004 -293.35 -285.679
  71 70.5 33.1073 0.0143695 -307.644 -324.274 -378.789
  72 71.5 33.1147 0.0143727 -309.119 -319.229 -375.959
  73 72.5 33.1193 0.0143747 -297.955 -355.98 -311.099
  74 73.5 33.1274 0.0143782 -355.569 -379.472 -323.855
  75 74.5 33.1157 0.0143731 -378.829 -365.989 -386.26
  76 75.5 33.1313 0.0143799 -388.45 -323.286 -325.586
  77 76.5 33.1217 0.0143757 -354.795 -375.687 -302.096
  78 77.5 33.1196 0.0143748 -379.757 -345.132 -397.023
  79 78.5 33.1092 0.0143703 -370.65 -400.15 -371.121
  80 79.5 33.1367 0.0143822 -360.226 -305.798 -309.576
  81 80.5 33.1386 0.0143831 -325.306 -357.427 -335.836
  82 81.5 33.1192 0.0143746 -408.432 -443.674 -401.525
  83 82.5 33.128 0.0143785 -371.961 -388.019 -301.897
  84 83.5 33.1439 0.0143854 -353.334 -364.87 -316.054
  85 84.5 33.1426 0.0143848 -363.03 -398.214 -400.017
  86 85.5 33.1085 0.01437 -334.609 -395.309 -340.034
  87 86.5 33.0991 0.0143659 -374.401 -396.409 -374.373
  88 87.5 33.1579 0.0143914 -344.464 -352.966 -331.179
  89 88.5 33.1372 0.0143825 -354.278 -378.513 -338.03
  90 89.5 33.0988 0.0143658 -356.733 -362.241 -360.206
  91 90.5 33.1365 0.0143821 -318.773 -279.877 -333.226
  92 91.5 33.1556 0.0143905 -370.487 -306.127 -334.761
  93 92.5 33.1055 0.0143687 -365.652 -349.28 -345.577
  94 93.5 33.1182 0.0143742 -329.312 -276.525 -347.719
  95 94.5 33.1321 0.0143803 -419.381 -331.596 -376.911
  96 95.5 33.1247 0.0143771 -411.436 -337.73 -339.531
  97 96.5 33.1144 0.0143726 -337.068 -362.314 -310.609
  98 97.5 33.1332 0.0143807 -350.716 -332.337 -345.718
  99 98.5 33.114 0.0143724 -296.874 -351.903 -365.779
  100 99.5 33.1039 0.014368 -276.145 -312.734 -361.927
  101 100.5 33.1139 0.0143724 -332.268 -371.975 -329.198
  102 101.5 33.1286 0.0143787 -361.145 -381.739 -358.539
  103 102.5 33.1152 0.0143729 -320.102 -314.813 -340.54
  104 103.5 33.1105 0.0143709 -268.142 -285.781 -357.448
  105 104.5 33.1118 0.0143714 -243.464 -278.496 -348.514
  106 105.5 33.1158 0.0143732 -312.437 -341.277 -385.69
  107 106.5 33.1271 0.0143781 -286.679 -321.159 -395.31
  108 107.5 33.0968 0.0143649 -329.103 -339.773 -370.827
  109 108.5 33.1368 0.0143823 -266.659 -309.614 -375.642
  110 109.5 33.1032 0.0143677 -277.318 -351.199 -381.389
  111 110.5 33.1044 0.0143682 -285.154 -293.587 -461.16
  112 111.5 33.1035 0.0143678 -271.205 -235.676 -429.958
  113 112.5 33.0858 0.0143602 -230.299 -299.755 -520.631
  114 113.5 33.0722 0.0143543 -166.538 -237.829 -537.532
  115 114.5 33.0559 0.0143472 -195.183 -202.212 -585.852
  116 115.5 33.0443 0.0143421 -179.047 -209.134 -653.995
  117 116.5 33.015 0.0143294 -90.1668 -70.9177 -758.486
  118 117.5 32.968 0.014309 -63.9971 12.8867 -869.109
  119 118.5 32.9072 0.0142826 15.0037 109.181 -1036.91
  120 119.5 32.8688 0.014266 236.596 252.311 -1181.32
  121 120.5 32.7811 0.0142279 444.677 411.309 -1352.93
  122 121.5 32.6317 0.0141631 709.561 716.689 -1602.2
  123 122.5 32.4825 0.0140983 1035.22 1035.5 -1877.83
  124 123.5 32.2717 0.0140068 1521.39 1562.52 -2053.87
  125 124.5 31.925 0.0138564 2062.05 2094.68 -2242.04
  126 125.5 31.4895 0.0136673 2782.71 2811.07 -2445.96
  127 126.5 30.8578 0.0133931 3527.31 3597.31 -2396.82
  128 127.5 30.0305 0.0130341 4462.39 4455.76 -2163.04
  129 128.5 28.8365 0.0125158 5470.77 5508.46 -1688.79
  130 129.5 27.2731 0.0118373 6326.53 6341.44 -1006.39
  131 130.5 25.2861 0.0109749 7100.33 7196.24 64.3379
  132 131.5 22.8236 0.00990607 7599.67 7667.26 1283.35
  133 132.5 19.9592 0.00866284 7767.4 7823.7 2613.47
  134 133.5 16.837 0.00730774 7535.61 7505.6 3981.19
  135 134.5 13.6706 0.00593342 6889.8 6918.4 5296.77
  136 135.5 10.6544 0.00462429 5804.65 5752.52 6298.75
  137 136.5 8.00439 0.00347413 4285.11 4253.99 7026.62
  138 137.5 5.82164 0.00252675 2357.72 2380.29 7185.28
  139 138.5 4.16409 0.00180733 -11.4057 -62.1061 6586.85
  140 139.5 2.97717 0.00129217 -2647.78 -2730.32 5081.16
  141 140.5 2.1621 0.000938414 -5348.53 -5469.33 2889.74
  142 141.5 1.63136 0.000708057 -7953.25 -8037.42 -126.28
  143 142.5 1.29405 0.000561654 -10236.2 -10179.5 -3423.64
  144 143.5 1.08582 0.000471278 -12104.7 -12005.8 -6600.94
  145 144.5 0.956966 0.00041535 -13167.6 -13263.4 -9176.15
  146 145.5 0.879654 0.000381794 -13946.5 -14177.3 -11125.6
  147 146.5 0.835607 0.000362677 -14531.3 -14629.4 -12421.4
  148 147.5 0.804792 0.000349302 -14986.6 -14967.5 -13424.5
  149 148.5 0.782631 0.000339684 -15103.4 -15198 -14153.1
  150 149.5 0.772892 0.000335457 -15309.7 -15304.6 -14593.3
  151 150.5 0.764183 0.000331677 -15250.9 -15426.3 -14880.7
  152 151.5 0.761646 0.000330576 -15429 -15561.8 -15076.2
  153 152.5 0.752793 0.000326733 -15497.4 -15469.8 -15349.5
  154 153.5 0.751618 0.000326223 -15569.8 -15482.8 -15412.4
  155 154.5 0.748859 0.000325026 -15508.3 -15518 -15560.9
  156 155.5 0.748346 0.000324803 -15498.9 -15570 -15615.5
  157 156.5 0.750691 0.000325821 -15497.6 -15568.2 -15542.1
  158 157.5 0.748644 0.000324932 -15489.6 -15328.6 -15578
  159 158.5 0.744006 0.000322919 -15512.9 -15712.6 -15691.4
  160 159.5 0.74448 0.000323125 -15540.3 -15701.1 -15745.2
  161 160.5 0.745881 0.000323733 -15439.6 -15625 -15683.6
  162 161.5 0.746042 0.000323803 -15437.6 -15635.3 -15699.4
  163 162.5 0.748109 0.0003247 -15498.2 -15940.7 -15674.5
  164 163.5 0.751869 0.000326332 -15635.9 -15787.9 -15547.9
  165 164.5 0.746467 0.000323987 -15565.7 -15622.5 -15655.7
  166 165.5 0.745233 0.000323452 -15479.1 -15740.1 -15713.1
  167 166.5 0.74547 0.000323555 -15476.1 -15848.6 -15741.3
  168 167.5 0.748065 0.000324681 -15342.6 -15858.4 -15646.7
  169 168.5 0.745206 0.00032344 -15413.6 -15781.8 -15718.7
  170 169.5 0.750254 0.000325631 -15418.8 -15670.2 -15580.9
  171 170.5 0.749598 0.000325346 -15568.9 -15817.9 -15668.1
  172 171.5 0.745588 0.000323606 -15605.8 -15881.7 -15686.3
  173 172.5 0.749696 0.000325389 -15520.1 -15821.5 -15628.7
  174 173.5 0.745278 0.000323471 -15587.2 -16013.2 -15704
  175 174.5 0.748521 0.000324879 -15559.7 -15973.1 -15604.2
  176 175.5 0.747227 0.000324317 -15485.7 -15811.4 -15685.3
  177 176.5 0.743565 0.000322728 -15443.5 -15639 -15763.1
  178 177.5 0.744655 0.000323201 -15496.5 -15675.9 -15733.6
  179 178.5 0.744491 0.00032313 -15702.1 -15602.1 -15723.8
  180 179.5 0.741461 0.000321815 -15610.7 -15699.9 -15785.3
  181 180.5 0.745839 0.000323715 -15536.7 -15708.1 -15660.7
  182 181.5 0.750034 0.000325536 -15592.7 -15649.2 -15605.1
  183 182.5 0.747916 0.000324616 -15448.3 -15720.3 -15712.5
  184 183.5 0.746794 0.000324129 -15452.2 -15576.9 -15653
  185 184.5 0.747713 0.000324528 -15532.6 -15616 -15672.4
  186 185.5 0.747318 0.000324357 -15590.7 -15535.5 -15707.7
  187 186.5 0.752324 0.00032653 -15454.1 -15480.2 -15553.1
  188 187.5 0.750972 0.000325943 -15382.6 -15639.7 -15594.8
  189 188.5 0.748453 0.000324849 -15444.2 -15546.4 -15630.9
  190 189.5 0.752938 0.000326796 -15490.4 -15608.2 -15519.5
  191 190.5 0.750708 0.000325828 -15513.1 -15535.5 -15630.3
  192 191.5 0.749186 0.000325168 -15501.7 -15715.1 -15630
  193 192.5 0.746643 0.000324064 -15547.6 -15682.4 -15646.9
  194 193.5 0.743781 0.000322822 -15548 -15631.9 -15796.4
  195 194.5 0.750025 0.000325532 -15500.5 -15669 -15648.5
  196 195.5 0.749153 0.000325153 -15599.5 -15504.4 -15586.1
  197 196.5 0.745972 0.000323773 -15495.2 -15502.2 -15676.8
  198 197.5 0.749116 0.000325137 -15353.8 -15682.5 -15647.5
  199 198.5 0.743991 0.000322913 -15486.3 -15698.1 -15768.5
  200 199.5 0.741279 0.000321736 -15532.7 -15546.1 -15801.5
  201 200.5 0.742621 0.000322318 -15484.5 -15627 -15722.1
  202 201.5 0.746217 0.000323879 -15687.1 -15720.9 -15704.6
  203 202.5 0.744259 0.000323029 -15677.7 -15660.1 -15746.7
  204 203.5 0.749884 0.00032547 -15691.5 -15600.4 -15617.2
  205 204.5 0.750408 0.000325698 -15546.1 -15730.2 -15584.5
  206 205.5 0.751945 0.000326365 -15626.8 -15485 -15570.9
  207 206.5 0.749777 0.000325424 -15745.7 -15487.5 -15646.7
  208 207.5 0.751361 0.000326112 -15803.5 -15619.2 -15600.1
  209 208.5 0.750655 0.000325805 -15840.5 -15666 -15555
  210 209.5 0.746245 0.000323891 -15779.6 -15744.9 -15685.3
  211 210.5 0.745481 0.000323559 -15920 -15694.5 -15716.6
  212 211.5 0.739197 0.000320832 -15763.7 -15736.4 -15844.7
  213 212.5 0.745194 0.000323435 -15753.3 -15766 -15723.8
  214 213.5 0.742343 0.000322197 -15837.9 -15628 -15786.7
  215 214.5 0.74424 0.000323021 -15767.8 -15541.6 -15743.6
  216 215.5 0.74454 0.000323151 -15717.3 -15593.7 -15691
  217 216.5 0.740788 0.000321523 -15534.5 -15722.5 -15833.5
  218 217.5 0.742946 0.000322459 -15475.1 -15781.3 -15744.3
  219 218.5 0.747167 0.000324291 -15539.9 -15637.2 -15645
  220 219.5 0.74541 0.000323529 -15407.5 -15733.7 -15672.2
  221 220.5 0.744835 0.000323279 -15448.8 -15715.4 -15783.7
  222 221.5 0.746903 0.000324177 -15518.2 -15622.6 -15644.9
  223 222.5 0.750346 0.000325671 -15507.5 -15519.2 -15596.5
  224 223.5 0.748747 0.000324977 -15578.7 -15571.9 -15664.9
  225 224.5 0.747322 0.000324359 -15553.3 -15539.1 -15688.4
  226 225.5 0.750347 0.000325671 -15596.4 -15665.1 -15627.1
  227 226.5 0.749706 0.000325393 -15734.1 -15559.2 -15629.5
  228 227.5 0.753238 0.000326926 -15644 -15596.8 -15509.1
  229 228.5 0.752399 0.000326562 -15695.2 -15427.9 -15561
  230 229.5 0.752412 0.000326568 -15817.2 -15523.7 -15578.1
  231 230.5 0.753018 0.000326831 -15647.7 -15637.2 -15536.2
  232 231.5 0.748955 0.000325067 -15783.8 -15724.1 -15654.3
  233 232.5 0.748559 0.000324895 -15899.2 -15719.2 -15622.3
  234 233.5 0.751923 0.000326355 -15806.2 -15779.6 -15578.9
  235 234.5 0.751424 0.000326139 -15779 -15812.5 -15578.6
  236 235.5 0.751352 0.000326108 -15747.2 -15636.6 -15606.5
  237 236.5 0.749568 0.000325333 -15752.7 -15633.1 -15613.6
  238 237.5 0.747016 0.000324226 -15844.2 -15550 -15653.6
  239 238.5 0.752648 0.00032667 -15794.4 -15703.7 -15564.8
  240 239.5 0.754315 0.000327394 -15698.3 -15660.8 -15522.7
  241 240.5 0.74907 0.000325117 -15698.1 -15479.3 -15669.2
  242 241.5 0.748467 0.000324855 -15635.6 -15515.9 -15567.4
  243 242.5 0.752388 0.000326557 -15596 -15477.8 -15594.6
  244 243.5 0.749872 0.000325465 -15437.1 -15616.1 -15634.1
  245 244.5 0.749069 0.000325117 -15421.3 -15518.1 -15664.7
  246 245.5 0.752386 0.000326556 -15495.8 -15759.6 -15540
  247 246.5 0.753225 0.000326921 -15562 -15569.7 -15514.7
  248 247.5 0.750337 0.000325667 -15709.4 -15631.3 -15655.4
  249 248.5 0.74817 0.000324727 -15652.3 -15650 -15670.1
  250 249.5 0.748793 0.000324997 -15539.3 -15582.3 -15578.3
  251 250.5 0.75044 0.000325712 -15640.4 -15752.9 -15645.8
  252 251.5 0.744597 0.000323176 -15530.6 -15602.4 -15762.9
  253 252.5 0.750369 0.000325681 -15637.3 -15507.9 -15560.2
  254 253.5 0.750806 0.000325871 -15586.6 -15392.2 -15583.1
  255 254.5 0.749648 0.000325368 -15615.1 -15475.1 -15621.5
  256 255.5 0.753747 0.000327147 -15573 -15652.6 -15518.1
  257 256.5 0.751615 0.000326222 -15638.3 -15680 -15633.4
  258 257.5 0.748177 0.00032473 -15556.6 -15557.3 -15603.7
  259 258.5 0.742723 0.000322362 -15619.2 -15629.8 -15779.6
  260 259.5 0.74343 0.000322669 -15564 -15587.4 -15737.2
