# Chunk-averaged data for fix tensor1 and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number c_press[1] c_press[2] c_press[3]
170000000 624 14078
  1 0.5 32.358 0.0140443 -537.489 -393.61 -516.972
  2 1.5 32.3946 0.0140601 -460.41 -468.85 -459.464
  3 2.5 32.4524 0.0140853 -460.716 -484.111 -583.734
  4 3.5 32.3979 0.0140616 -492.072 -571.122 -454.234
  5 4.5 32.3695 0.0140493 -498.135 -628.899 -471.38
  6 5.5 32.4709 0.0140933 -677.446 -599.926 -508.147
  7 6.5 32.4665 0.0140914 -651.594 -566.532 -553.499
  8 7.5 32.4138 0.0140685 -623.996 -429.333 -359.902
  9 8.5 32.3685 0.0140488 -659.064 -496.263 -610.56
  10 9.5 32.4765 0.0140957 -490.252 -614.441 -560.798
  11 10.5 32.4402 0.01408 -489.342 -583.368 -457.493
  12 11.5 32.4103 0.014067 -553.893 -650.742 -434.71
  13 12.5 32.4364 0.0140783 -613.662 -589.594 -611.13
  14 13.5 32.4285 0.0140749 -511.713 -567.328 -456.791
  15 14.5 32.4332 0.0140769 -406.326 -402.588 -463.375
  16 15.5 32.4167 0.0140698 -460.938 -473.137 -503.545
  17 16.5 32.426 0.0140738 -557.574 -494.944 -513.03
  18 17.5 32.4207 0.0140715 -434.364 -577.147 -524.107
  19 18.5 32.4539 0.0140859 -388.993 -362.217 -417.746
  20 19.5 32.394 0.0140599 -385.032 -503.755 -481.051
  21 20.5 32.4829 0.0140985 -590.349 -457.249 -511.423
  22 21.5 32.4073 0.0140657 -412.539 -459.977 -411.86
  23 22.5 32.4579 0.0140876 -600.417 -664.195 -601.256
  24 23.5 32.4414 0.0140805 -659.193 -538.95 -410.695
  25 24.5 32.4667 0.0140915 -456.557 -503.305 -564.116
  26 25.5 32.4572 0.0140873 -395.751 -478.583 -500.893
  27 26.5 32.4545 0.0140862 -410.935 -400.559 -516.561
  28 27.5 32.4958 0.0141041 -373.111 -292.847 -424.82
  29 28.5 32.4276 0.0140745 -531.353 -503.728 -605.925
  30 29.5 32.5122 0.0141112 -414.51 -490.892 -428.03
  31 30.5 32.5098 0.0141102 -517.492 -426.666 -427.235
  32 31.5 32.4946 0.0141035 -663.39 -527.563 -502.3
  33 32.5 32.468 0.014092 -434.403 -323.35 -426.224
  34 33.5 32.4465 0.0140827 -606.245 -442.211 -682.99
  35 34.5 32.5465 0.0141261 -364.538 -463.361 -564.105
  36 35.5 32.4874 0.0141004 -470.065 -398.015 -337.13
  37 36.5 32.5132 0.0141117 -443.034 -475.204 -462.909
  38 37.5 32.5004 0.0141061 -314.955 -432.719 -575.303
  39 38.5 32.503 0.0141072 -301.127 -413.423 -524.163
  40 39.5 32.5144 0.0141122 -455.872 -336.472 -460.361
  41 40.5 32.5341 0.0141207 -442.972 -296.851 -375.781
  42 41.5 32.5333 0.0141203 -491.569 -453.831 -661.605
  43 42.5 32.5232 0.014116 -345.958 -309.204 -392.9
  44 43.5 32.5263 0.0141173 -447.367 -465.475 -548.879
  45 44.5 32.6094 0.0141534 -433.943 -385.316 -474.578
  46 45.5 32.5088 0.0141097 -578.365 -533.266 -514.796
  47 46.5 32.5487 0.014127 -558.532 -524.846 -522.489
  48 47.5 32.6117 0.0141544 -556.142 -598.836 -557.991
  49 48.5 32.5812 0.0141411 -591.741 -411.329 -541.134
  50 49.5 32.5481 0.0141268 -513.907 -433.651 -346.418
  51 50.5 32.552 0.0141285 -536.007 -490.579 -598.753
  52 51.5 32.6153 0.0141559 -402.391 -431.077 -524.117
  53 52.5 32.5198 0.0141145 -459.14 -506.596 -520.462
  54 53.5 32.5364 0.0141217 -562.835 -417.205 -495.933
  55 54.5 32.601 0.0141497 -485.144 -455.182 -506.893
  56 55.5 32.5966 0.0141478 -595.855 -701.364 -514.44
  57 56.5 32.4939 0.0141032 -406.368 -423.155 -399.328
  58 57.5 32.5315 0.0141196 -549.491 -359.597 -604.869
  59 58.5 32.5756 0.0141387 -392.627 -461.586 -585.041
  60 59.5 32.4957 0.014104 -419.573 -547.544 -446.906
  61 60.5 32.5217 0.0141153 -487.005 -528.483 -419.47
  62 61.5 32.5282 0.0141182 -476.278 -528.001 -512.165
  63 62.5 32.4845 0.0140992 -554.387 -559.467 -629.525
  64 63.5 32.4515 0.0140849 -536.487 -454.601 -612.862
  65 64.5 32.5426 0.0141244 -368.847 -451.849 -488.689
  66 65.5 32.4938 0.0141032 -353.556 -549.418 -534.425
  67 66.5 32.4159 0.0140694 -525.423 -351.862 -653.669
  68 67.5 32.514 0.014112 -414.933 -241.282 -571.72
  69 68.5 32.4309 0.0140759 -265.573 -257.581 -764.837
  70 69.5 32.425 0.0140733 -300.619 -209.863 -669.824
  71 70.5 32.3541 0.0140426 -173.525 -273.008 -731.013
  72 71.5 32.3579 0.0140442 -252.67 -278.494 -833.374
  73 72.5 32.2792 0.0140101 -43.0214 -291.592 -1059.47
  74 73.5 32.2596 0.0140016 -43.2785 -148.976 -1014.23
  75 74.5 32.1821 0.0139679 -59.9419 -86.7345 -1236.45
  76 75.5 32.0558 0.0139131 218.253 72.5771 -1319.43
  77 76.5 32.0247 0.0138996 400.14 408.753 -1457.26
  78 77.5 31.8045 0.013804 744.305 662.356 -1710.02
  79 78.5 31.541 0.0136897 1009.65 939.008 -1954.93
  80 79.5 31.3733 0.0136169 1300 1506.12 -1928.55
  81 80.5 30.9645 0.0134394 1818.39 1836.71 -2207.77
  82 81.5 30.4154 0.0132011 2469.11 2350.13 -2300.87
  83 82.5 29.7153 0.0128973 3071.7 3124.8 -2324.63
  84 83.5 28.9391 0.0125604 3910.14 3839.9 -1959.04
  85 84.5 27.7221 0.0120322 4617.39 4513.32 -1514.89
  86 85.5 26.1315 0.0113418 5193.53 5124.23 -980.917
  87 86.5 24.2497 0.010525 5777.29 5769.86 3.30843
  88 87.5 21.978 0.00953905 6001.77 6116.9 873.988
  89 88.5 19.2714 0.00836431 5799.46 5827.55 1873.58
  90 89.5 16.4921 0.00715805 5693.3 5706.15 3039.3
  91 90.5 13.6462 0.00592283 4498.12 4690.51 3788.51
  92 91.5 10.922 0.00474045 3720.97 3595.85 4642.89
  93 92.5 8.4979 0.00368833 2136.51 2173.99 4975.96
  94 93.5 6.42726 0.00278961 478.752 231.797 4788.8
  95 94.5 4.86103 0.00210982 -1906.36 -1864.43 3846.01
  96 95.5 3.68204 0.00159811 -4107.95 -4072.33 2769.19
  97 96.5 2.82497 0.00122611 -6102.41 -6466.05 869.531
  98 97.5 2.22046 0.000963743 -8376.26 -8655.63 -1759.54
  99 98.5 1.81224 0.000786563 -10334.7 -10417.9 -4365.22
  100 99.5 1.57003 0.000681438 -11929 -11833.1 -6798.99
  101 100.5 1.39122 0.00060383 -12730.6 -12832.4 -9068.33
  102 101.5 1.26782 0.000550267 -13719.8 -13487.5 -10841.5
  103 102.5 1.19303 0.000517809 -14099.4 -14133.3 -12253.3
  104 103.5 1.15507 0.000501333 -14219.5 -14703.9 -12988.1
  105 104.5 1.11587 0.000484319 -14154.2 -15062.6 -13872.9
  106 105.5 1.09362 0.000474663 -14724.9 -15041.9 -14302.5
  107 106.5 1.0815 0.000469403 -14905.5 -15003.4 -14739
  108 107.5 1.06646 0.000462875 -15224.6 -15683.6 -14979.8
  109 108.5 1.08062 0.000469021 -15219.5 -15569.1 -14812
  110 109.5 1.07543 0.000466767 -15171.4 -15419.7 -15139.4
  111 110.5 1.07696 0.000467431 -14905.4 -15157.3 -15055.7
  112 111.5 1.05682 0.000458688 -15327.3 -15251.1 -15408.2
  113 112.5 1.05661 0.000458597 -15198.3 -15332.3 -15504.7
  114 113.5 1.07846 0.000468083 -15506.1 -15113.8 -15033.3
  115 114.5 1.07419 0.000466229 -15423.6 -15143.6 -15241.9
  116 115.5 1.07654 0.00046725 -15196.4 -15218.3 -15141.4
  117 116.5 1.07301 0.000465715 -15151.7 -15296 -15146.4
  118 117.5 1.07401 0.000466149 -15148.2 -15396.5 -15169.3
  119 118.5 1.07122 0.000464941 -15222.3 -15123.1 -15298.2
  120 119.5 1.0564 0.000458507 -15117.4 -15440.9 -15599.5
  121 120.5 1.07142 0.000465024 -14974 -15407.4 -15280.2
  122 121.5 1.07019 0.000464493 -15099 -15448.8 -15214.4
  123 122.5 1.06433 0.000461948 -15294.2 -15117.2 -15258
  124 123.5 1.071 0.000464844 -14967.2 -15148.7 -15288.5
  125 124.5 1.08996 0.000473073 -14996 -15163 -14976.1
  126 125.5 1.08325 0.00047016 -15031.6 -15588.7 -15153.2
  127 126.5 1.08734 0.000471934 -14920.3 -15313.7 -15086.3
  128 127.5 1.08865 0.000472503 -14719.7 -15379.7 -15067.4
  129 128.5 1.07029 0.000464535 -14927.3 -15568.3 -15218.6
  130 129.5 1.08283 0.000469979 -15337.9 -15346.7 -15157.1
  131 130.5 1.05937 0.000459795 -14935.5 -15407.8 -15381.1
  132 131.5 1.06671 0.000462983 -14828.7 -15951.8 -15284.3
  133 132.5 1.07442 0.000466326 -15087.5 -15437.2 -15212.4
  134 133.5 1.08491 0.000470882 -14956.5 -15133.9 -15080.7
  135 134.5 1.08689 0.00047174 -14956.1 -15075 -15005.1
  136 135.5 1.07003 0.000464424 -14664.8 -15343.9 -15337.3
  137 136.5 1.08386 0.000470427 -14868.9 -15468.8 -15131.2
  138 137.5 1.08228 0.00046974 -15081.7 -15281.1 -15181.9
  139 138.5 1.0912 0.000473611 -15299.2 -15309.1 -14930.5
  140 139.5 1.08346 0.00047025 -14732.6 -15582.9 -14983.8
  141 140.5 1.08284 0.000469983 -14973.9 -15551.7 -15188.8
  142 141.5 1.08648 0.000471562 -15006.7 -15746 -15081.7
  143 142.5 1.07755 0.000467688 -15093.5 -15421.5 -15189.2
  144 143.5 1.08433 0.000470628 -15032.3 -15259.8 -15057.7
  145 144.5 1.0745 0.000466361 -15359.8 -15663.9 -15175.3
  146 145.5 1.09593 0.000475663 -15185.1 -16119 -15020
  147 146.5 1.08146 0.000469382 -15224.7 -15801.2 -15215.9
  148 147.5 1.0683 0.00046367 -15546.9 -16323.2 -15222.8
  149 148.5 1.0553 0.000458028 -15569.5 -16138.4 -15508.7
  150 149.5 1.05927 0.000459753 -15509 -16047 -15425.6
  151 150.5 1.04587 0.000453937 -15336 -15720.6 -15540.5
  152 151.5 1.05441 0.000457642 -15694 -15562.1 -15577.6
  153 152.5 1.06244 0.000461128 -15273.2 -15732.5 -15391.6
  154 153.5 1.04142 0.000452003 -15370.7 -15722.4 -15737.6
  155 154.5 1.03686 0.000450024 -15284.3 -15626.3 -15649.6
  156 155.5 1.03392 0.00044875 -15189.2 -15631.2 -15765.2
  157 156.5 1.02654 0.000445545 -15191.3 -15437.1 -16094.9
  158 157.5 1.03724 0.000450191 -15070.2 -15554.2 -15670.5
  159 158.5 1.03271 0.000448226 -15539.1 -15840 -15834.3
  160 159.5 1.04134 0.000451972 -15315.7 -15799.3 -15754.3
  161 160.5 1.03443 0.000448972 -15139.6 -15552.8 -15755.6
  162 161.5 1.04894 0.000455271 -15162.5 -15663.3 -15675.6
  163 162.5 1.04178 0.00045216 -15440.4 -15644 -15739.3
  164 163.5 1.05032 0.000455868 -15537.8 -16107.2 -15503.8
  165 164.5 1.04222 0.000452351 -15500.5 -16185.6 -15689.2
  166 165.5 1.03316 0.00044842 -15216.3 -15799.3 -15847.2
  167 166.5 1.03797 0.000450507 -15473.2 -15778.8 -15759.8
  168 167.5 1.047 0.000454427 -15086 -15829.5 -15607.7
  169 168.5 1.02991 0.00044701 -15295 -15942 -15916.7
  170 169.5 1.01494 0.00044051 -15181.6 -15711.7 -16066.9
  171 170.5 1.01487 0.000440483 -15225.4 -15913 -16021.1
  172 171.5 1.01592 0.000440937 -15458.4 -16083.7 -16077.9
  173 172.5 1.01228 0.000439358 -15714.9 -15612.4 -16214.1
  174 173.5 1.03397 0.000448771 -15316.6 -15854.7 -15801.2
  175 174.5 1.04172 0.000452135 -15445.5 -15690.2 -15773.4
  176 175.5 1.0603 0.000460201 -15919.6 -15664.6 -15396.8
  177 176.5 1.06466 0.00046209 -15680.8 -15488.4 -15393.7
  178 177.5 1.06356 0.000461615 -15486 -15560.9 -15337.4
  179 178.5 1.05165 0.000456444 -15361 -15469.5 -15586.4
  180 179.5 1.0445 0.000453344 -15001.6 -15342.6 -15538.2
  181 180.5 1.02802 0.000446191 -15194.7 -15874.9 -16106.9
  182 181.5 1.04261 0.000452521 -15459.2 -15880.6 -15701
  183 182.5 1.05171 0.000456472 -15305.5 -15734.1 -15519.5
  184 183.5 1.04146 0.000452024 -15223.9 -15184.5 -15759
  185 184.5 1.0379 0.000450476 -14730.5 -15164.8 -15664.6
  186 185.5 1.04832 0.000455 -14896.2 -15611.1 -15541.2
  187 186.5 1.05034 0.000455875 -14900.5 -15815.2 -15642.3
  188 187.5 1.04663 0.000454267 -15069.7 -15283.8 -15657.5
  189 188.5 1.05238 0.00045676 -15637.7 -15455.4 -15510
  190 189.5 1.05708 0.000458802 -15816.5 -15568.9 -15516.8
  191 190.5 1.05163 0.000456437 -15912.5 -15766 -15545.8
  192 191.5 1.07504 0.000466597 -16065.5 -15484.4 -15139.4
  193 192.5 1.05049 0.000455941 -15530.1 -15729.5 -15703.4
  194 193.5 1.03949 0.000451167 -15439.4 -15874.1 -15658.9
  195 194.5 1.04894 0.000455267 -15373.4 -15556.7 -15565.8
  196 195.5 1.05846 0.000459403 -15386.5 -16112.4 -15553.3
  197 196.5 1.05054 0.000455962 -15301.9 -15709.1 -15514.3
  198 197.5 1.03662 0.00044992 -15209.3 -15599.2 -15817.5
  199 198.5 1.03815 0.000450587 -15348.1 -15171 -15690.5
  200 199.5 1.04442 0.000453306 -15377.5 -15478.2 -15696.6
  201 200.5 1.0324 0.00044809 -15219.2 -15341.8 -15920.1
  202 201.5 1.04626 0.000454108 -15407.6 -15302.4 -15529.8
  203 202.5 1.0523 0.000456729 -15369.1 -15478.6 -15534.9
  204 203.5 1.03839 0.000450691 -15275.9 -15559.7 -15714.4
  205 204.5 1.04832 0.000455 -15102.1 -15361 -15631.8
  206 205.5 1.03951 0.000451177 -15199 -15354.2 -15810.5
  207 206.5 1.05586 0.000458274 -15251.4 -15285.4 -15493
  208 207.5 1.07022 0.000464503 -15446.7 -15363.2 -15320.4
  209 208.5 1.06761 0.000463372 -15535.4 -15472.9 -15119.5
  210 209.5 1.07046 0.000464608 -15215.9 -15180.4 -15314.7
  211 210.5 1.06482 0.000462163 -15400.7 -15455.5 -15328.3
  212 211.5 1.05213 0.000456653 -15327 -15346.2 -15703.8
  213 212.5 1.04702 0.000454434 -15003.2 -14966.3 -15604.2
  214 213.5 1.0608 0.000460417 -15302.4 -14957.2 -15401.1
  215 214.5 1.05959 0.000459892 -15009.1 -15359 -15404.3
  216 215.5 1.06558 0.00046249 -15108.5 -15101.5 -15283.2
  217 216.5 1.04795 0.00045484 -15689.5 -15020.5 -15594.8
  218 217.5 1.05406 0.000457493 -15424.2 -15260 -15606.6
  219 218.5 1.05702 0.000458778 -15319 -14994.4 -15461.8
  220 219.5 1.0702 0.000464497 -15412.6 -14953.1 -15329.1
  221 220.5 1.07407 0.000466177 -15736.6 -15128.2 -15112.5
  222 221.5 1.06587 0.000462618 -15392 -15019.6 -15337.1
  223 222.5 1.06878 0.000463878 -15443.5 -14733.3 -15364.2
  224 223.5 1.08174 0.000469507 -14996.3 -15017.1 -15095.4
  225 224.5 1.08218 0.000469694 -15076.4 -15182.7 -15209.1
  226 225.5 1.06602 0.000462681 -14823.1 -14991.1 -15254.2
  227 226.5 1.06413 0.000461861 -15194.1 -15204.2 -15424.7
  228 227.5 1.07022 0.000464507 -15125.6 -15322 -15285.4
  229 228.5 1.06117 0.000460576 -15182.4 -15453.7 -15301.5
  230 229.5 1.04353 0.00045292 -15303.2 -14993.2 -15676.7
  231 230.5 1.06614 0.000462736 -15154.2 -14995.7 -15467.3
  232 231.5 1.06117 0.000460576 -14852.7 -14939 -15281.8
  233 232.5 1.06944 0.000464167 -15206.3 -14951.1 -15313.5
  234 233.5 1.07819 0.000467965 -14929 -14861.5 -15199.1
