# Chunk-averaged data for fix tensor2 and group c1
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
170000000 624 6974
  1 0.5 25.8443 0.0112171
  2 1.5 25.892 0.0112378
  3 2.5 25.9595 0.0112671
  4 3.5 25.9471 0.0112618
  5 4.5 25.9336 0.0112559
  6 5.5 26.0194 0.0112931
  7 6.5 25.9935 0.0112819
  8 7.5 25.9515 0.0112637
  9 8.5 25.932 0.0112552
  10 9.5 26.0549 0.0113086
  11 10.5 26.037 0.0113008
  12 11.5 25.9771 0.0112748
  13 12.5 26.0118 0.0112898
  14 13.5 25.9849 0.0112782
  15 14.5 25.9386 0.0112581
  16 15.5 25.8727 0.0112295
  17 16.5 25.8504 0.0112198
  18 17.5 25.8495 0.0112194
  19 18.5 25.899 0.0112409
  20 19.5 25.8792 0.0112323
  21 20.5 25.9244 0.0112519
  22 21.5 25.8548 0.0112217
  23 22.5 25.9499 0.011263
  24 23.5 25.9773 0.0112749
  25 24.5 26.0083 0.0112883
  26 25.5 26.0498 0.0113063
  27 26.5 26.0947 0.0113258
  28 27.5 26.2065 0.0113743
  29 28.5 26.171 0.0113589
  30 29.5 26.3351 0.0114301
  31 30.5 26.31 0.0114193
  32 31.5 26.2978 0.011414
  33 32.5 26.3108 0.0114196
  34 33.5 26.305 0.0114171
  35 34.5 26.4535 0.0114816
  36 35.5 26.4584 0.0114837
  37 36.5 26.5861 0.0115391
  38 37.5 26.5745 0.0115341
  39 38.5 26.6437 0.0115641
  40 39.5 26.7281 0.0116007
  41 40.5 26.7339 0.0116033
  42 41.5 26.7416 0.0116066
  43 42.5 26.7615 0.0116152
  44 43.5 26.8068 0.0116349
  45 44.5 26.8464 0.0116521
  46 45.5 26.6827 0.011581
  47 46.5 26.7417 0.0116066
  48 47.5 26.7852 0.0116255
  49 48.5 26.7656 0.011617
  50 49.5 26.6686 0.0115749
  51 50.5 26.6317 0.0115589
  52 51.5 26.6968 0.0115871
  53 52.5 26.6336 0.0115597
  54 53.5 26.6241 0.0115556
  55 54.5 26.7019 0.0115894
  56 55.5 26.7219 0.011598
  57 56.5 26.6841 0.0115816
  58 57.5 26.6846 0.0115818
  59 58.5 26.7022 0.0115895
  60 59.5 26.6428 0.0115637
  61 60.5 26.6371 0.0115612
  62 61.5 26.6364 0.011561
  63 62.5 26.5956 0.0115432
  64 63.5 26.609 0.011549
  65 64.5 26.6772 0.0115786
  66 65.5 26.6413 0.011563
  67 66.5 26.5492 0.0115231
  68 67.5 26.6169 0.0115525
  69 68.5 26.5165 0.0115089
  70 69.5 26.4943 0.0114993
  71 70.5 26.4556 0.0114825
  72 71.5 26.4148 0.0114648
  73 72.5 26.2459 0.0113915
  74 73.5 26.0859 0.011322
  75 74.5 25.8868 0.0112356
  76 75.5 25.661 0.0111376
  77 76.5 25.4484 0.0110453
  78 77.5 25.0168 0.010858
  79 78.5 24.5156 0.0106404
  80 79.5 24.1004 0.0104602
  81 80.5 23.4677 0.0101856
  82 81.5 22.719 0.00986066
  83 82.5 21.8172 0.00946928
  84 83.5 20.8456 0.00904759
  85 84.5 19.5461 0.00848356
  86 85.5 17.9872 0.00780694
  87 86.5 16.3005 0.00707486
  88 87.5 14.4398 0.00626726
  89 88.5 12.361 0.005365
  90 89.5 10.3328 0.00448472
  91 90.5 8.3756 0.00363524
  92 91.5 6.58442 0.00285782
  93 92.5 5.05153 0.0021925
  94 93.5 3.75151 0.00162826
  95 94.5 2.79622 0.00121364
  96 95.5 2.108 0.000914931
  97 96.5 1.60058 0.000694694
  98 97.5 1.25252 0.000543628
  99 98.5 1.01302 0.000439681
  100 99.5 0.85924 0.000372934
  101 100.5 0.771056 0.00033466
  102 101.5 0.701432 0.000304441
  103 102.5 0.658024 0.000285601
  104 103.5 0.632448 0.0002745
  105 104.5 0.61444 0.000266684
  106 105.5 0.605272 0.000262705
  107 106.5 0.5972 0.000259201
  108 107.5 0.590224 0.000256174
  109 108.5 0.603088 0.000261757
  110 109.5 0.595272 0.000258365
  111 110.5 0.587344 0.000254924
  112 111.5 0.577048 0.000250455
  113 112.5 0.57836 0.000251024
  114 113.5 0.59088 0.000256458
  115 114.5 0.59004 0.000256094
  116 115.5 0.596608 0.000258944
  117 116.5 0.603408 0.000261896
  118 117.5 0.5978 0.000259462
  119 118.5 0.596384 0.000258847
  120 119.5 0.589488 0.000255854
  121 120.5 0.597888 0.0002595
  122 121.5 0.598568 0.000259795
  123 122.5 0.597528 0.000259344
  124 123.5 0.592664 0.000257233
  125 124.5 0.599664 0.000260271
  126 125.5 0.597376 0.000259278
  127 126.5 0.60828 0.00026401
  128 127.5 0.602184 0.000261365
  129 128.5 0.593912 0.000257774
  130 129.5 0.592632 0.000257219
  131 130.5 0.580736 0.000252056
  132 131.5 0.585808 0.000254257
  133 132.5 0.593232 0.000257479
  134 133.5 0.60232 0.000261424
  135 134.5 0.599288 0.000260108
  136 135.5 0.583408 0.000253215
  137 136.5 0.589544 0.000255878
  138 137.5 0.590776 0.000256413
  139 138.5 0.596128 0.000258736
  140 139.5 0.584832 0.000253833
  141 140.5 0.589192 0.000255726
  142 141.5 0.591472 0.000256715
  143 142.5 0.590344 0.000256226
  144 143.5 0.595496 0.000258462
  145 144.5 0.58644 0.000254531
  146 145.5 0.598416 0.000259729
  147 146.5 0.591072 0.000256542
  148 147.5 0.576872 0.000250378
  149 148.5 0.569888 0.000247347
  150 149.5 0.568496 0.000246743
  151 150.5 0.562672 0.000244215
  152 151.5 0.571296 0.000247958
  153 152.5 0.573376 0.000248861
  154 153.5 0.567216 0.000246188
  155 154.5 0.566352 0.000245812
  156 155.5 0.563432 0.000244545
  157 156.5 0.561496 0.000243705
  158 157.5 0.575864 0.000249941
  159 158.5 0.569416 0.000247142
  160 159.5 0.572592 0.000248521
  161 160.5 0.561312 0.000243625
