# Chunk-averaged data for fix tensor3 and group c2
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
145000000 624 7209
  1 0.5 0.900296 0.000390753
  2 1.5 0.909904 0.000394924
  3 2.5 0.90128 0.000391181
  4 3.5 0.913472 0.000396472
  5 4.5 0.898192 0.00038984
  6 5.5 0.905928 0.000393198
  7 6.5 0.910136 0.000395024
  8 7.5 0.893448 0.000387781
  9 8.5 0.901384 0.000391226
  10 9.5 0.891968 0.000387139
  11 10.5 0.882448 0.000383007
  12 11.5 0.89596 0.000388872
  13 12.5 0.90776 0.000393993
  14 13.5 0.89988 0.000390573
  15 14.5 0.913544 0.000396503
  16 15.5 0.909256 0.000394642
  17 16.5 0.919216 0.000398965
  18 17.5 0.92544 0.000401667
  19 18.5 0.90896 0.000394514
  20 19.5 0.915056 0.00039716
  21 20.5 0.907336 0.000393809
  22 21.5 0.893912 0.000387983
  23 22.5 0.897272 0.000389441
  24 23.5 0.898632 0.000390031
  25 24.5 0.9036 0.000392187
  26 25.5 0.903496 0.000392142
  27 26.5 0.895216 0.000388549
  28 27.5 0.898 0.000389757
  29 28.5 0.90528 0.000392917
  30 29.5 0.905864 0.00039317
  31 30.5 0.909336 0.000394677
  32 31.5 0.913648 0.000396549
  33 32.5 0.921672 0.000400031
  34 33.5 0.915312 0.000397271
  35 34.5 0.932176 0.00040459
  36 35.5 0.943056 0.000409313
  37 36.5 0.9456 0.000410417
  38 37.5 0.952208 0.000413285
  39 38.5 0.958 0.000415799
  40 39.5 0.977176 0.000424122
  41 40.5 0.995544 0.000432094
  42 41.5 1.01409 0.000440142
  43 42.5 1.05679 0.000458677
  44 43.5 1.10402 0.000479174
  45 44.5 1.19199 0.000517358
  46 45.5 1.25717 0.000545646
  47 46.5 1.36427 0.000592132
  48 47.5 1.49986 0.000650983
  49 48.5 1.68448 0.000731111
  50 49.5 1.88392 0.000817674
  51 50.5 2.14577 0.000931323
  52 51.5 2.47735 0.00107524
  53 52.5 2.83915 0.00123227
  54 53.5 3.23574 0.0014044
  55 54.5 3.68226 0.0015982
  56 55.5 4.16134 0.00180614
  57 56.5 4.68461 0.00203325
  58 57.5 5.17502 0.0022461
  59 58.5 5.71089 0.00247868
  60 59.5 6.21628 0.00269804
  61 60.5 6.64746 0.00288518
  62 61.5 7.10486 0.0030837
  63 62.5 7.48732 0.0032497
  64 63.5 7.76674 0.00337098
  65 64.5 7.99858 0.0034716
  66 65.5 8.22548 0.00357009
  67 66.5 8.43686 0.00366183
  68 67.5 8.54814 0.00371013
  69 68.5 8.66382 0.00376034
  70 69.5 8.76591 0.00380465
  71 70.5 8.82568 0.00383059
  72 71.5 8.8641 0.00384726
  73 72.5 8.84534 0.00383913
  74 73.5 8.85765 0.00384447
  75 74.5 8.90456 0.00386483
  76 75.5 8.89543 0.00386086
  77 76.5 8.85295 0.00384243
  78 77.5 8.86521 0.00384775
  79 78.5 8.92745 0.00387476
  80 79.5 8.85769 0.00384448
  81 80.5 8.83461 0.00383447
  82 81.5 8.79567 0.00381757
  83 82.5 8.76163 0.00380279
  84 83.5 8.71679 0.00378333
  85 84.5 8.7085 0.00377973
  86 85.5 8.64024 0.0037501
  87 86.5 8.5721 0.00372053
  88 87.5 8.49927 0.00368892
  89 88.5 8.46652 0.0036747
  90 89.5 8.46866 0.00367563
  91 90.5 8.4793 0.00368025
  92 91.5 8.45215 0.00366847
  93 92.5 8.51297 0.00369486
  94 93.5 8.44767 0.00366652
  95 94.5 8.48237 0.00368158
  96 95.5 8.50802 0.00369272
  97 96.5 8.49337 0.00368636
  98 97.5 8.4872 0.00368368
  99 98.5 8.49887 0.00368875
  100 99.5 8.54194 0.00370744
  101 100.5 8.57172 0.00372036
  102 101.5 8.6108 0.00373733
  103 102.5 8.658 0.00375781
  104 103.5 8.653 0.00375564
  105 104.5 8.6525 0.00375542
  106 105.5 8.67423 0.00376486
  107 106.5 8.68971 0.00377158
  108 107.5 8.65255 0.00375545
  109 108.5 8.6518 0.00375512
  110 109.5 8.67756 0.0037663
  111 110.5 8.74831 0.00379701
  112 111.5 8.8212 0.00382865
  113 112.5 8.8959 0.00386107
  114 113.5 8.92454 0.0038735
  115 114.5 8.98095 0.00389798
  116 115.5 9.06145 0.00393292
  117 116.5 9.0189 0.00391445
  118 117.5 9.01406 0.00391235
  119 118.5 9.03578 0.00392178
